Table 1
CODE	ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
"RED;;;ID=S 2;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Assy nn;;;NAME 0=Ass nn;;;CITED=1;;;START 0=1854;;;STOP 0=1869;;;SIZE=6;;;UNITS=vols;;;NAME 1=Votes of Assembly;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xnp;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1858;;;STOP 1=xxx;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=Burdon 3 364;;;FAID=xnp;;;DESC 1=xxx;;;NOTE=Titles = *Votes of the first Legislative Assembly of British Honduras, in its five sessions, from 1854 to 1857, inclusive* / Possibly inc *Minutes of British Honduras Public Meeting and House of Assembly, 1853–1855* /v Bolland F 223 no 34 /v Bolland L 98 no 47 / Possibly inc *Votes of the Public Meeting at its Special Sitting in January 1853* [Belize, sn, 1853] /v Bolland F 223 no 56, 227 / Possibly inc *Votes of the Honourable House of Assembly, Sessions 1854–1859* /v Bolland L 97 no 33 /v Bolland F 219 no 12 / Possibly inc *A collection of the acts passed in the twenty-eighth and twenty-ninth years of the reign of Her Majesty Queen Victoria during the fifth session of the fourth General Assembly of British Honduras : 28th & 29th Victoriae, 1865* [Belize, Printed at the Colonist Office, 1865] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/22444185"";;;LINK=xxx;;;END###"	S 2	2	1	0	P	Assy nn	Ass nn	1	1854	1869	6	vols	Votes of Assembly	np	np	np	xnp	Belize	Belize	1858	xxx	xnp	xnp	np	np	np	Burdon 3 364	xnp	xxx	"Titles = *Votes of the first Legislative Assembly of British Honduras, in its five sessions, from 1854 to 1857, inclusive* / Possibly inc *Minutes of British Honduras Public Meeting and House of Assembly, 1853–1855* /v Bolland F 223 no 34 /v Bolland L 98 no 47 / Possibly inc *Votes of the Public Meeting at its Special Sitting in January 1853* [Belize, sn, 1853] /v Bolland F 223 no 56, 227 / Possibly inc *Votes of the Honourable House of Assembly, Sessions 1854–1859* /v Bolland L 97 no 33 /v Bolland F 219 no 12 / Possibly inc *A collection of the acts passed in the twenty-eighth and twenty-ninth years of the reign of Her Majesty Queen Victoria during the fifth session of the fourth General Assembly of British Honduras : 28th & 29th Victoriae, 1865* [Belize, Printed at the Colonist Office, 1865] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/22444185"""	xxx	###	
RED;;;ID=S 4;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Sell;;;NAME 0=xnp;;;CITED=21;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Trouble of the World: Slavery and Empire in the Age of Capital;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=University of North Carolina Press;;;PLACE 2=Chapel Hill;;;PLACE 3=USA;;;START 1=2021;;;STOP 1=np;;;NAME 3=Z. Sell;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1224369070;;;DESC 1=340 pages : illustrations ; 24 cm;;;NOTE=xnp;;;LINK=http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/10.5149/9781469660479_sell.1;;;END###	S 4	4	0	0	P	Sell	xnp	21	np	np	1	vols	Trouble of the World: Slavery and Empire in the Age of Capital	np	np	np	University of North Carolina Press	Chapel Hill	USA	2021	np	Z. Sell	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1224369070	340 pages : illustrations ; 24 cm	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/10.5149/9781469660479_sell.1	###	
"RED;;;ID=S 6;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Grainger;;;NAME 0=xnp;;;CITED=11;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=The British Navy in the Caribbean;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Boydell Press;;;PLACE 2=Woodbridge;;;PLACE 3=UK;;;START 1=2021;;;STOP 1=np;;;NAME 3=J. D. Grainger;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1224004723;;;DESC 1=vii, 271 pages : illustrations, maps ; 25 cm;;;NOTE=xnp;;;LINK=https://doi-org.ezp-prod1.hul.harvard.edu/10.2307/j.ctv1850j2f;;;END###"	S 6	6	0	0	P	Grainger	xnp	11	np	np	1	vols	The British Navy in the Caribbean	np	np	np	Boydell Press	Woodbridge	UK	2021	np	J. D. Grainger	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1224004723	"vii, 271 pages : illustrations, maps ; 25 cm"	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.2307/j.ctv1850j2f	###	
"RED;;;ID=S 8;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Rogers;;;NAME 0=xnp;;;CITED=14;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Blood Waters: War, Disease and Race in the Eighteenth-Century British Caribbean;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Boydell Press;;;PLACE 2=Woodbridge;;;PLACE 3=UK;;;START 1=2021;;;STOP 1=np;;;NAME 3=N. Rogers;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1252422112;;;DESC 1=viii, 229 pages : illustrations;;;NOTE== vol 39 ser *Studies in early modern cultural, political and social history*;;;LINK=https://doi-org.ezp-prod1.hul.harvard.edu/10.2307/j.ctv1q16rrn;;;END###"	S 8	8	0	0	P	Rogers	xnp	14	np	np	1	vols	"Blood Waters: War, Disease and Race in the Eighteenth-Century British Caribbean"	np	np	np	Boydell Press	Woodbridge	UK	2021	np	N. Rogers	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1252422112	"viii, 229 pages : illustrations"	"= vol 39 ser *Studies in early modern cultural, political and social history*"	https://doi-org.ezp-prod1.hul.harvard.edu/10.2307/j.ctv1q16rrn	###	
"RED;;;ID=S 10;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Wilson;;;NAME 0=xnp;;;CITED=13;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Suppressing Piracy in the Early Eighteenth Century: Pirates, Merchants and British Imperial Authority in the Atlantic and Indian Oceans;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Boydell Press;;;PLACE 2=Woodbridge;;;PLACE 3=UK;;;START 1=2021;;;STOP 1=np;;;NAME 3=D. Wilson;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1237867246;;;DESC 1=xix, 280 pages : illustrations, maps;;;NOTE=xnp;;;LINK=https://doi-org.ezp-prod1.hul.harvard.edu/10.2307/j.ctv1850j4g;;;END###"	S 10	10	0	0	P	Wilson	xnp	13	np	np	1	vols	"Suppressing Piracy in the Early Eighteenth Century: Pirates, Merchants and British Imperial Authority in the Atlantic and Indian Oceans"	np	np	np	Boydell Press	Woodbridge	UK	2021	np	D. Wilson	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1237867246	"xix, 280 pages : illustrations, maps"	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.2307/j.ctv1850j4g	###	
"RED;;;ID=S 14;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Dutt;;;NAME 0=xnp;;;CITED=146;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Empire on Edge : The British Struggle for Order in Belize during Yucatan's Caste War, 1847—1901;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Cambridge University Press;;;PLACE 2=Cambridge;;;PLACE 3=UK;;;START 1=2020;;;STOP 1=np;;;NAME 3=R. Dutt;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1141019593;;;DESC 1=xiii, 185 pages : illustrations, maps;;;NOTE=xnp;;;LINK=https://doi-org.ezp-prod1.hul.harvard.edu/10.1017/9781108642309;;;END###"	S 14	14	0	0	P	Dutt	xnp	146	np	np	1	vols	"Empire on Edge : The British Struggle for Order in Belize during Yucatan's Caste War, 1847—1901"	np	np	np	Cambridge University Press	Cambridge	UK	2020	np	R. Dutt	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1141019593	"xiii, 185 pages : illustrations, maps"	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1017/9781108642309	###	
"RED;;;ID=S 18;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Cardona;;;NAME 0=Cardona Amaya;;;CITED=31;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Invasiones de corsarios a la Honduras de Felipe IV (1633-1643);;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Facultad de Cienias Universidad Nacional de Agricultura (UNAG) ; Tegucigalpa, Honduras : Departamento de Historia de la Universidad Nacional Autónoma de Honduras (UNAH) ; Danlí, El Paraíso : Centro Regional UNAH-TEC Daní;;;PLACE 2=Catacamas;;;PLACE 3=Honduras;;;START 1=2020;;;STOP 1=np;;;NAME 3=J. M. Cardona Amaya;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1192967317;;;DESC 1=119 pages : tables ; 22 cm;;;NOTE=xnp;;;LINK=https://halshs.archives-ouvertes.fr/halshs-02540842/document;;;END###"	S 18	18	0	0	P	Cardona	Cardona Amaya	31	np	np	1	vols	Invasiones de corsarios a la Honduras de Felipe IV (1633-1643)	np	np	np	"Facultad de Cienias Universidad Nacional de Agricultura (UNAG) ; Tegucigalpa, Honduras : Departamento de Historia de la Universidad Nacional Autónoma de Honduras (UNAH) ; Danlí, El Paraíso : Centro Regional UNAH-TEC Daní"	Catacamas	Honduras	2020	np	J. M. Cardona Amaya	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1192967317	119 pages : tables ; 22 cm	xnp	https://halshs.archives-ouvertes.fr/halshs-02540842/document	###	
"RED;;;ID=S 52;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Grove;;;NAME 0=xnp;;;CITED=46;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=El niño in World History;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Palgrave Macmillan;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=2018;;;STOP 1=np;;;NAME 3=R. Grove, G. Adamson;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1015309737;;;DESC 1=xvii, 245 p. 16 illus., 7 illus. in color;;;NOTE== vol xnp series *Palgrave studies in world environmental history*;;;LINK=file:///Users/angelnavidad/Downloads/(Palgrave%20Studies%20in%20World%20Environmental%20History)%20Richard%20Grove,%20George%20Adamson%20(auth.)%20-%20El%20Niño%20in%20World%20History-Palgrave%20Macmillan%20UK%20(2018).pdf;;;END###"	S 52	52	0	0	P	Grove	xnp	46	np	np	1	vols	El niño in World History	np	np	np	Palgrave Macmillan	London	UK	2018	np	"R. Grove, G. Adamson"	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1015309737	"xvii, 245 p. 16 illus., 7 illus. in color"	= vol xnp series *Palgrave studies in world environmental history*	"file:///Users/angelnavidad/Downloads/(Palgrave%20Studies%20in%20World%20Environmental%20History)%20Richard%20Grove,%20George%20Adamson%20(auth.)%20-%20El%20Niño%20in%20World%20History-Palgrave%20Macmillan%20UK%20(2018).pdf"	###	
"RED;;;ID=S 62;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Armstrong-Fumero;;;NAME 0=xnp;;;CITED=10;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Legacies of Space and Intangible Heritage: Archaeology, Ethnohistory, and the Politics of Cultural Continuity in the Americas;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=University Press of Colorado;;;PLACE 2=Boulder;;;PLACE 3=USA;;;START 1=2017;;;STOP 1=np;;;NAME 3=F. Armstrong-Fumero, J. H. Gutierrez;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/974947527;;;DESC 1=ix, 248 pages ; 23 cm;;;NOTE=xnp;;;LINK=https://www-jstor-org.ezp-prod1.hul.harvard.edu/stable/j.ctt1mmfthq;;;END###"	S 62	62	0	0	P	Armstrong-Fumero	xnp	10	np	np	1	vols	"Legacies of Space and Intangible Heritage: Archaeology, Ethnohistory, and the Politics of Cultural Continuity in the Americas"	np	np	np	University Press of Colorado	Boulder	USA	2017	np	"F. Armstrong-Fumero, J. H. Gutierrez"	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/974947527	"ix, 248 pages ; 23 cm"	xnp	https://www-jstor-org.ezp-prod1.hul.harvard.edu/stable/j.ctt1mmfthq	###	
"RED;;;ID=S 88;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Hanna;;;NAME 0=xnp;;;CITED=5;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Pirate Nests and the Rise of the British Empire, 1570-1740;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Published for the Omohundro Institute of Early American History and Culture, Williamsburg, Virginia;;;PLACE 2=Chapel Hill;;;PLACE 3=USA;;;START 1=2015;;;STOP 1=np;;;NAME 3=M. G. Hanna;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/892879332;;;DESC 1=xvi, 448 pages : illustrations, maps ; 25 cm;;;NOTE=xnp;;;LINK=https://muse-jhu-edu.ezp-prod1.hul.harvard.edu/book/44065/;;;END###"	S 88	88	0	0	P	Hanna	xnp	5	np	np	1	vols	"Pirate Nests and the Rise of the British Empire, 1570-1740"	np	np	np	"Published for the Omohundro Institute of Early American History and Culture, Williamsburg, Virginia"	Chapel Hill	USA	2015	np	M. G. Hanna	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/892879332	"xvi, 448 pages : illustrations, maps ; 25 cm"	xnp	https://muse-jhu-edu.ezp-prod1.hul.harvard.edu/book/44065/	###	
"RED;;;ID=S 122;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Taylor;;;NAME 0=xnp;;;CITED=6;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=The Black Carib Wars : freedom, survival, and the making of the Garifuna;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Signal Books;;;PLACE 2=Oxford;;;PLACE 3=UK;;;START 1=2012;;;STOP 1=np;;;NAME 3=C. Taylor;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/808823181;;;DESC 1=viii, 237 pages : illustrations, maps ; 22 cm;;;NOTE=Possibly 2 ed in 2012 eg OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1109315793;;;LINK=http://id.lib.harvard.edu/alma/990132361730203941/catalog;;;END###"	S 122	122	0	0	P	Taylor	xnp	6	np	np	1	vols	"The Black Carib Wars : freedom, survival, and the making of the Garifuna"	np	np	np	Signal Books	Oxford	UK	2012	np	C. Taylor	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/808823181	"viii, 237 pages : illustrations, maps ; 22 cm"	Possibly 2 ed in 2012 eg OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1109315793	http://id.lib.harvard.edu/alma/990132361730203941/catalog	###	
"RED;;;ID=S 124;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Alves;;;NAME 0=xnp;;;CITED=2;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Guerra y fiscalidad en la Iberoamérica colonial;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Universidade Federal de Juiz de Fora ; [México, D.F.] Instituto de Investigaciones Dr José María Luis Mora;;;PLACE 2=Juiz de Fora;;;PLACE 3=Brazil;;;START 1=2012;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=A. Alves Carrara, E. Sánchez Santiró;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/851473884;;;DESC 1=373 pages : illustrations, maps ; 23 cm;;;NOTE=xnp;;;LINK=file:///Users/angelnavidad/Downloads/Entre_la_paz_y_la_guerra_el_gasto_milita.pdf;;;END###"	S 124	124	0	0	P	Alves	xnp	2	np	np	1	vols	Guerra y fiscalidad en la Iberoamérica colonial	np	np	np	"Universidade Federal de Juiz de Fora ; [México, D.F.] Instituto de Investigaciones Dr José María Luis Mora"	Juiz de Fora	Brazil	2012	np	xnp	"A. Alves Carrara, E. Sánchez Santiró"	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/851473884	"373 pages : illustrations, maps ; 23 cm"	xnp	file:///Users/angelnavidad/Downloads/Entre_la_paz_y_la_guerra_el_gasto_milita.pdf	###	
"RED;;;ID=S 132;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Seyxas;;;NAME 0=xnp;;;CITED=xxx;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Piratas y contrabandistas de ambas Indias y estado presente de ellas (1693);;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Instituto Estudios Económicos de Galicia Pedro Barrié Maza;;;PLACE 2=A Coruña;;;PLACE 3=Spain;;;START 1=2011;;;STOP 1=np;;;NAME 3=F. de Seyxas y Lovera;;;NAME 4=C. McCarl;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/854725790;;;DESC 1=lviii, 320 p. ; 23 cm;;;NOTE== vol xnp series *Galicia exterior*;;;LINK=xxx;;;END###"	S 132	132	1	0	P	Seyxas	xnp	xxx	xxx	xxx	1	vols	Piratas y contrabandistas de ambas Indias y estado presente de ellas (1693)	np	np	np	Instituto Estudios Económicos de Galicia Pedro Barrié Maza	A Coruña	Spain	2011	np	F. de Seyxas y Lovera	C. McCarl	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/854725790	"lviii, 320 p. ; 23 cm"	= vol xnp series *Galicia exterior*	xxx	###	
"RED;;;ID=S 134;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Graham;;;NAME 0=xnp;;;CITED=16;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Maya Christians and Their Churches in Sixteenth-Century Belize;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=University Press of Florida;;;PLACE 2=Gainesville;;;PLACE 3=USA;;;START 1=2011;;;STOP 1=np;;;NAME 3=E. Graham;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/666240004;;;DESC 1=xviii, 434, [1] pages : illustrations, maps ; 25 cm;;;NOTE== vol xnp series *Maya studies*;;;LINK=http://id.lib.harvard.edu/alma/990128813450203941/catalog;;;END###"	S 134	134	0	0	P	Graham	xnp	16	np	np	1	vols	Maya Christians and Their Churches in Sixteenth-Century Belize	np	np	np	University Press of Florida	Gainesville	USA	2011	np	E. Graham	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/666240004	"xviii, 434, [1] pages : illustrations, maps ; 25 cm"	= vol xnp series *Maya studies*	http://id.lib.harvard.edu/alma/990128813450203941/catalog	###	
"RED;;;ID=S 136;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=Quezada;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Los pies de la República : los mayas peninsulares, 1550-1750;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Centro de Investigaciones y Estudios Superiores en Antropología Social ; Col. Alpes : Instituto Nacional Indigenista;;;PLACE 2=Tlalpan;;;PLACE 3=Mexico;;;START 1=1997;;;STOP 1=np;;;NAME 3=S. Quezada;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/39695999;;;DESC 1=263 pages : illustrations (some color) ; 22 cm;;;NOTE== vol xnp series *Historia de los pueblos indígenas de México* / 2 ed = [Merida, Secretaría de Educación del Gobierno del Estado de Yucatán, 2011] Desc = 136 pages ; 23 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/796677890 / 2 ed = Quezada;;;LINK=2 ed: file:///Users/angelnavidad/Downloads/18-La%20colonización%20de%20los%20mayas%20peninsulares.pdf;;;END###"	S 136	136	0	0	P	xxx	Quezada	0	np	np	1	vols	"Los pies de la República : los mayas peninsulares, 1550-1750"	np	np	np	Centro de Investigaciones y Estudios Superiores en Antropología Social ; Col. Alpes : Instituto Nacional Indigenista	Tlalpan	Mexico	1997	np	S. Quezada	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/39695999	263 pages : illustrations (some color) ; 22 cm	"= vol xnp series *Historia de los pueblos indígenas de México* / 2 ed = [Merida, Secretaría de Educación del Gobierno del Estado de Yucatán, 2011] Desc = 136 pages ; 23 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/796677890 / 2 ed = Quezada"	2 ed: file:///Users/angelnavidad/Downloads/18-La%20colonización%20de%20los%20mayas%20peninsulares.pdf	###	
"RED;;;ID=S 138;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Ibarra;;;NAME 0=xnp;;;CITED=xxx;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Del arco y la flecha a las armas de fuego: Los indios mosquitos y la historia centroamericana, 1633–1786;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Editorial UCR;;;PLACE 2=San Jose;;;PLACE 3=Costa Rica;;;START 1=2011;;;STOP 1=np;;;NAME 3=E. Ibarra Rojas;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/757112879;;;DESC 1=xxxv, 293 pages : illustrations, maps ; 21 cm;;;NOTE=xnp;;;LINK=xxx;;;END###"	S 138	138	0	0	P	Ibarra	xnp	xxx	np	np	1	vols	"Del arco y la flecha a las armas de fuego: Los indios mosquitos y la historia centroamericana, 1633–1786"	np	np	np	Editorial UCR	San Jose	Costa Rica	2011	np	E. Ibarra Rojas	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/757112879	"xxxv, 293 pages : illustrations, maps ; 21 cm"	xnp	xxx	###	
"RED;;;ID=S 146;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Wombwell;;;NAME 0=xnp;;;CITED=xxx;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Long War Against Piracy;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Combat Studies Institute Press, US Army Combined Arms Center;;;PLACE 2=Fort Leavenworth;;;PLACE 3=USA;;;START 1=2010;;;STOP 1=np;;;NAME 3=J. A. Wombwell;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/957559046;;;DESC 1=viii, 195 pages : illustrations, maps;;;NOTE== vol 32 series *US Combat Studies Institute : Occasional paper*;;;LINK=https://www.hsdl.org/?view&did=23760;;;END###"	S 146	146	0	0	P	Wombwell	xnp	xxx	np	np	1	vols	Long War Against Piracy	np	np	np	"Combat Studies Institute Press, US Army Combined Arms Center"	Fort Leavenworth	USA	2010	np	J. A. Wombwell	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/957559046	"viii, 195 pages : illustrations, maps"	= vol 32 series *US Combat Studies Institute : Occasional paper*	https://www.hsdl.org/?view&did=23760	###	
"RED;;;ID=S 148;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=Marley P;;;NAME 0=Marley Pir;;;CITED=xxx;;;START 0=np;;;STOP 0=np;;;SIZE=2;;;UNITS=vols;;;NAME 1=Pirates of the Americas;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=ABC-CLIO;;;PLACE 2=Santa Barbara;;;PLACE 3=USA;;;START 1=2010;;;STOP 1=2010;;;NAME 3=D. F. Marley;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/681548480;;;DESC 1=2 volumes (xxii, 868, 15 pages) : illustrations, maps;;;NOTE=xnp;;;LINK=v 1 + 2: file:///Users/angelnavidad/Downloads/David%20F.%20Marley%20-%20Pirates%20of%20the%20Americas%20%202%20volumes%20(2010).pdf;;;END###"	S 148	148	0	0	P	Marley P	Marley Pir	xxx	np	np	2	vols	Pirates of the Americas	np	np	np	ABC-CLIO	Santa Barbara	USA	2010	2010	D. F. Marley	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/681548480	"2 volumes (xxii, 868, 15 pages) : illustrations, maps"	xnp	v 1 + 2: file:///Users/angelnavidad/Downloads/David%20F.%20Marley%20-%20Pirates%20of%20the%20Americas%20%202%20volumes%20(2010).pdf	###	
