Table 1
	CODE	R.FTM	R.GENRE	R.TIT	R.ATIT	R.BTIT	R.JTIT	R.SER	R.PLACE	R.ED	R.PUB	R.DATE	R.ID	R.ID	R.INT	R.VOL	R.ISS	R.PP	R.LAST	R.FIRST	LAST	FIRST	TIT	ATIT	BTIT	JTIT	SER	PLACE	ED	PUB	DATE	ID	ID	INT	VOL	ISS	PP		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=English+privateering+voyages+to+the+West+Indies%2C+1588-1595+%3A+documents+relating+to+English+voyages+to+the+West+Indies+from+the+defeat+of+the+armada+to+the+last+voyage+of+Sir+Francis+Drake&amp;rft.place=Cambridge&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+111&amp;rft.edition=1st&amp;rft.pub=Published+for+the+Hakluyt+Society+at+the+University+Press&amp;rft.date=1958&amp;rft_id=info%3Ahdl%2F2027%2Fmdp.39015026881832&amp;rft_id=info%3Aoclcnum%2F504851&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3ARich+Island	book	book	^^^	^^^	English+privateering+voyages+to+the+West+Indies%2C+1588-1595+%3A+documents+relating+to+English+voyages+to+the+West+Indies+from+the+defeat+of+the+armada+to+the+last+voyage+of+Sir+Francis+Drake	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+111	Cambridge	1st	Published+for+the+Hakluyt+Society+at+the+University+Press	1958	info%3Ahdl%2F2027%2Fmdp.39015026881832	info%3Aoclcnum%2F504851	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"English privateering voyages to the West Indies, 1588-1595 : documents relating to English voyages to the West Indies from the defeat of the armada to the last voyage of Sir Francis Drake"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 111"	Cambridge	1st	Published for the Hakluyt Society at the University Press	1958	info:hdl/2027/mdp.39015026881832	info:oclcnum/504851	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=English+privateering+voyages+to+the+West+Indies%2C+1588-1595+%3A+documents+relating+to+English+voyages+to+the+West+Indies+from+the+defeat+of+the+armada+to+the+last+voyage+of+Sir+Francis+Drake&amp;rft.place=Cambridge&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+111&amp;rft.edition=1st&amp;rft.pub=Published+for+the+Hakluyt+Society+at+the+University+Press&amp;rft.date=1958&amp;rft_id=info%3Ahdl%2F2027%2Fmdp.39015026881832&amp;rft_id=info%3Aoclcnum%2F504851&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AFrancis+Drake%27s+expedition+of+1572%E2%80%931573	book	book	^^^	^^^	English+privateering+voyages+to+the+West+Indies%2C+1588-1595+%3A+documents+relating+to+English+voyages+to+the+West+Indies+from+the+defeat+of+the+armada+to+the+last+voyage+of+Sir+Francis+Drake	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+111	Cambridge	1st	Published+for+the+Hakluyt+Society+at+the+University+Press	1958	info%3Ahdl%2F2027%2Fmdp.39015026881832	info%3Aoclcnum%2F504851	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"English privateering voyages to the West Indies, 1588-1595 : documents relating to English voyages to the West Indies from the defeat of the armada to the last voyage of Sir Francis Drake"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 111"	Cambridge	1st	Published for the Hakluyt Society at the University Press	1958	info:hdl/2027/mdp.39015026881832	info:oclcnum/504851	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1951&amp;rft_id=info%3Ahdl%2F2027%2Fmdp.39015026881790&amp;rft_id=info%3Aoclcnum%2F1476734&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3AEnglish+settlement+in+the+Bay+Islands	book	book	^^^	^^^	Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99	London	1st	Printed+for+the+Hakluyt+Society	1951	info%3Ahdl%2F2027%2Fmdp.39015026881790	info%3Aoclcnum%2F1476734	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	1st	Printed for the Hakluyt Society	1951	info:hdl/2027/mdp.39015026881790	info:oclcnum/1476734	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1951&amp;rft_id=info%3Ahdl%2F2027%2Fmdp.39015026881790&amp;rft_id=info%3Aoclcnum%2F1476734&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3AEnglish+settling+of+Belize	book	book	^^^	^^^	Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99	London	1st	Printed+for+the+Hakluyt+Society	1951	info%3Ahdl%2F2027%2Fmdp.39015026881790	info%3Aoclcnum%2F1476734	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	1st	Printed for the Hakluyt Society	1951	info:hdl/2027/mdp.39015026881790	info:oclcnum/1476734	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1951&amp;rft_id=info%3Ahdl%2F2027%2Fmdp.39015026881790&amp;rft_id=info%3Aoclcnum%2F1476734&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3ARich+Island	book	book	^^^	^^^	Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99	London	1st	Printed+for+the+Hakluyt+Society	1951	info%3Ahdl%2F2027%2Fmdp.39015026881790	info%3Aoclcnum%2F1476734	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	1st	Printed for the Hakluyt Society	1951	info:hdl/2027/mdp.39015026881790	info:oclcnum/1476734	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1951&amp;rft_id=info%3Ahdl%2F2027%2Fmdp.39015026881790&amp;rft_id=info%3Aoclcnum%2F1476734&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AFrancis+Drake%27s+expedition+of+1572%E2%80%931573	book	book	^^^	^^^	Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99	London	1st	Printed+for+the+Hakluyt+Society	1951	info%3Ahdl%2F2027%2Fmdp.39015026881790	info%3Aoclcnum%2F1476734	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	1st	Printed for the Hakluyt Society	1951	info:hdl/2027/mdp.39015026881790	info:oclcnum/1476734	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1951&amp;rft_id=info%3Ahdl%2F2027%2Fmdp.39015026881790&amp;rft_id=info%3Aoclcnum%2F1476734&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	book	book	^^^	^^^	Further+English+voyages+to+Spanish+America%2C+1583-1594+%3A+documents+from+the+Archives+of+the+Indies+at+Seville+illustrating+English+voyages+to+the+Caribbean%2C+the+Spanish+Main%2C+Florida%2C+and+Virginia	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+99	London	1st	Printed+for+the+Hakluyt+Society	1951	info%3Ahdl%2F2027%2Fmdp.39015026881790	info%3Aoclcnum%2F1476734	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Further English voyages to Spanish America, 1583-1594 : documents from the Archives of the Indies at Seville illustrating English voyages to the Caribbean, the Spanish Main, Florida, and Virginia"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 99"	London	1st	Printed for the Hakluyt Society	1951	info:hdl/2027/mdp.39015026881790	info:oclcnum/1476734	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Historie+ofte+iaerlijck+verhael+van+de+verrichtinghen+der+geoctroyeerde+West-Indische+Compagnie%2C+zedert+haer+begin%2C+tot+het+eynde+van+%27t+jaer+sesthien-hondert+ses-en-dertich%3B+begrepen+in+derthien+boecken%2C+ende+met+verscheyden+koperen+platen+verciert&amp;rft.place=Rio+de+Janeiro&amp;rft.pub=Officinas+Graphicas+da+Bibliotheca+Nacional&amp;rft.date=1916&amp;rft_id=info%3Ahdl%2F2027%2Fcoo.31924020373316&amp;rft.aulast=Laet&amp;rft.aufirst=Joannes+de&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	book	book	^^^	^^^	Historie+ofte+iaerlijck+verhael+van+de+verrichtinghen+der+geoctroyeerde+West-Indische+Compagnie%2C+zedert+haer+begin%2C+tot+het+eynde+van+%27t+jaer+sesthien-hondert+ses-en-dertich%3B+begrepen+in+derthien+boecken%2C+ende+met+verscheyden+koperen+platen+verciert	^^^	^^^	Rio+de+Janeiro	^^^	Officinas+Graphicas+da+Bibliotheca+Nacional	1916	info%3Ahdl%2F2027%2Fcoo.31924020373316	^^^	^^^	^^^	^^^	^^^	Laet	Joannes+de	Laet	Joannes de	^^^	^^^	"Historie ofte iaerlijck verhael van de verrichtinghen der geoctroyeerde West-Indische Compagnie, zedert haer begin, tot het eynde van ’t jaer sesthien-hondert ses-en-dertich; begrepen in derthien boecken, ende met verscheyden koperen platen verciert"	^^^	^^^	Rio de Janeiro	^^^	Officinas Graphicas da Bibliotheca Nacional	1916	info:hdl/2027/coo.31924020373316	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Historie+ofte+iaerlijck+verhael+van+de+verrichtinghen+der+geoctroyeerde+West-Indische+Compagnie%2C+zedert+haer+begin%2C+tot+het+eynde+van+%27t+jaer+sesthien-hondert+ses-en-dertich%3B+begrepen+in+derthien+boecken%2C+ende+met+verscheyden+koperen+platen+verciert&amp;rft.place=Rio+de+Janeiro&amp;rft.pub=Officinas+Graphicas+da+Bibliotheca+Nacional&amp;rft.date=1925&amp;rft_id=info%3Ahdl%2F2027%2Fnjp.32101068325834&amp;rft.aulast=Laet&amp;rft.aufirst=Joannes+de&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	book	book	^^^	^^^	Historie+ofte+iaerlijck+verhael+van+de+verrichtinghen+der+geoctroyeerde+West-Indische+Compagnie%2C+zedert+haer+begin%2C+tot+het+eynde+van+%27t+jaer+sesthien-hondert+ses-en-dertich%3B+begrepen+in+derthien+boecken%2C+ende+met+verscheyden+koperen+platen+verciert	^^^	^^^	Rio+de+Janeiro	^^^	Officinas+Graphicas+da+Bibliotheca+Nacional	1925	info%3Ahdl%2F2027%2Fnjp.32101068325834	^^^	^^^	^^^	^^^	^^^	Laet	Joannes+de	Laet	Joannes de	^^^	^^^	"Historie ofte iaerlijck verhael van de verrichtinghen der geoctroyeerde West-Indische Compagnie, zedert haer begin, tot het eynde van ’t jaer sesthien-hondert ses-en-dertich; begrepen in derthien boecken, ende met verscheyden koperen platen verciert"	^^^	^^^	Rio de Janeiro	^^^	Officinas Graphicas da Bibliotheca Nacional	1925	info:hdl/2027/njp.32101068325834	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Middle+American+papers%3B+studies+relating+to+research+in+Mexico%2C+the+Central+American+Republic%2C+and+the+West+Indies&amp;rft.place=New+Orleans%2C+LA&amp;rft.series=Middle+American+Research+Series&amp;rft.edition=1st&amp;rft.pub=Dept.+of+Middle+American+Research%2C+Tulane+University+of+Louisiana&amp;rft.date=1932&amp;rft_id=info%3Ahdl%2F2027%2Fmdp.39015010905951&amp;rft_id=info%3Aoclcnum%2F736389&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3A1543%E2%80%931544+Pachecos+entrada	book	book	^^^	^^^	Middle+American+papers%3B+studies+relating+to+research+in+Mexico%2C+the+Central+American+Republic%2C+and+the+West+Indies	^^^	Middle+American+Research+Series	New+Orleans%2C+LA	1st	Dept.+of+Middle+American+Research%2C+Tulane+University+of+Louisiana	1932	info%3Ahdl%2F2027%2Fmdp.39015010905951	info%3Aoclcnum%2F736389	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Middle American papers; studies relating to research in Mexico, the Central American Republic, and the West Indies"	^^^	Middle American Research Series	"New Orleans, LA"	1st	"Dept. of Middle American Research, Tulane University of Louisiana"	1932	info:hdl/2027/mdp.39015010905951	info:oclcnum/736389	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1929&amp;rft_id=info%3Aoclcnum%2F2092435&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3AEnglish+settlement+in+the+Bay+Islands	book	book	^^^	^^^	Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62	London	1st	Printed+for+the+Hakluyt+Society	1929	info%3Aoclcnum%2F2092435	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Spanish documents concerning English voyages to the Caribbean, 1527-1568"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 62"	London	1st	Printed for the Hakluyt Society	1929	info:oclcnum/2092435	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1929&amp;rft_id=info%3Aoclcnum%2F2092435&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3AEnglish+settling+of+Belize	book	book	^^^	^^^	Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62	London	1st	Printed+for+the+Hakluyt+Society	1929	info%3Aoclcnum%2F2092435	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Spanish documents concerning English voyages to the Caribbean, 1527-1568"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 62"	London	1st	Printed for the Hakluyt Society	1929	info:oclcnum/2092435	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1929&amp;rft_id=info%3Aoclcnum%2F2092435&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3ARich+Island	book	book	^^^	^^^	Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62	London	1st	Printed+for+the+Hakluyt+Society	1929	info%3Aoclcnum%2F2092435	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Spanish documents concerning English voyages to the Caribbean, 1527-1568"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 62"	London	1st	Printed for the Hakluyt Society	1929	info:oclcnum/2092435	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1929&amp;rft_id=info%3Aoclcnum%2F2092435&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AFrancis+Drake%27s+expedition+of+1572%E2%80%931573	book	book	^^^	^^^	Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62	London	1st	Printed+for+the+Hakluyt+Society	1929	info%3Aoclcnum%2F2092435	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Spanish documents concerning English voyages to the Caribbean, 1527-1568"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 62"	London	1st	Printed for the Hakluyt Society	1929	info:oclcnum/2092435	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568&amp;rft.place=London&amp;rft.series=Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62&amp;rft.edition=1st&amp;rft.pub=Printed+for+the+Hakluyt+Society&amp;rft.date=1929&amp;rft_id=info%3Aoclcnum%2F2092435&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	book	book	^^^	^^^	Spanish+documents+concerning+English+voyages+to+the+Caribbean%2C+1527-1568	^^^	Works+issued+by+the+Hakluyt+Society+%3B+2nd+ser.%2C+no.+62	London	1st	Printed+for+the+Hakluyt+Society	1929	info%3Aoclcnum%2F2092435	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"Spanish documents concerning English voyages to the Caribbean, 1527-1568"	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 62"	London	1st	Printed for the Hakluyt Society	1929	info:oclcnum/2092435	^^^	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=The+colonising+activities+of+the+English+Puritans+%3A+the+last+phase+of+the+Elizabethan+struggle+with+Spain&amp;rft.place=New+Haven%2C+Conn.&amp;rft.series=Yale+historical+publications.+Miscellany+%3B+1&amp;rft.edition=New&amp;rft.pub=Yale+University+Press&amp;rft.date=1914&amp;rft_id=info%3Aoclcnum%2F576326640&amp;rft_id=%2F%2Fopenlibrary.org%2Fbooks%2FOL7197762M%23id-name%3DOL&amp;rft_id=info%3Ahdl%2F2027%2Fhvd.32044014678932&amp;rft.aulast=Newton&amp;rft.aufirst=Arthur+P.&amp;rft_id=http%3A%2F%2Fwww.llmcdigital.org.ezp-prod1.hul.harvard.edu%2Fdefault.aspx%3Fredir%3D31970&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3AEnglish+settlement+in+the+Bay+Islands	book	book	^^^	^^^	The+colonising+activities+of+the+English+Puritans+%3A+the+last+phase+of+the+Elizabethan+struggle+with+Spain	^^^	Yale+historical+publications.+Miscellany+%3B+1	New+Haven%2C+Conn.	New	Yale+University+Press	1914	info%3Aoclcnum%2F576326640	%2F%2Fopenlibrary.org%2Fbooks%2FOL7197762M%23id-name%3DOL	^^^	^^^	^^^	^^^	Newton	Arthur+P.	Newton	Arthur P.	^^^	^^^	The colonising activities of the English Puritans : the last phase of the Elizabethan struggle with Spain	^^^	Yale historical publications. Miscellany ; 1	"New Haven, Conn."	New	Yale University Press	1914	info:oclcnum/576326640	//openlibrary.org/books/OL7197762M#id-name=OL	^^^	^^^	^^^	^^^		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=The+Colony+of+British+Honduras%2C+its+Resources+and+Prospects%3B+with+Particular+Reference+to+its+Indigenous+Plants+and+Economic+Productions&amp;rft.place=London&amp;rft.edition=1st&amp;rft.pub=Edward+Stanford&amp;rft.date=1883&amp;rft_id=info%3Aoclcnum%2F3082083&amp;rft.aulast=Morris&amp;rft.aufirst=Daniel&amp;rft_id=https%3A%2F%2Fwww.google.com%2Fbooks%2Fedition%2FThe_Colony_of_British_Honduras%2F3b8NAAAAQAAJ%3Fhl%3Den%26gbpv%3D1&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ADraft%3AEnglish+settling+of+Belize	book	book	^^^	^^^	The+Colony+of+British+Honduras%2C+its+Resources+and+Prospects%3B+with+Particular+Reference+to+its+Indigenous+Plants+and+Economic+Productions	^^^	^^^	London	1st	Edward+Stanford	1883	info%3Aoclcnum%2F3082083	https%3A%2F%2Fwww.google.com%2Fbooks%2Fedition%2FThe_Colony_of_British_Honduras%2F3b8NAAAAQAAJ%3Fhl%3Den%26gbpv%3D1	^^^	^^^	^^^	^^^	Morris	Daniel	Morris	Daniel	^^^	^^^	"The Colony of British Honduras, its Resources and Prospects; with Particular Reference to its Indigenous Plants and Economic Productions"	^^^	^^^	London	1st	Edward Stanford	1883	info:oclcnum/3082083	https://www.google.com/books/edition/The_Colony_of_British_Honduras/3b8NAAAAQAAJ?hl=en%26gbpv=1	^^^	^^^	^^^	^^^		
