Table 1
ID	OID	SER	FM	CF	URL	REL	EXT	START	STOP	PIR	DEF	IMG	FOL	CAT SUMM	PARAS	NOTE	SOURCE	SURL	END		
^^^	C 99	Aud	Hon	GT 14 ram 1 no 18	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347139	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	99	
^^^	C 100	Aud	Hon	GT 14 ram 1 no 19	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347140	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	100	
^^^	C 101	Aud	Hon	GT 14 ram 1 no 20	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347141	1	0	3 Oct 1618	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	101	
^^^	C 102	Aud	Hon	GT 14 ram 1 no 21	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347142	1	0	4 Oct 1618	^^^	0	1	1	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	102	
^^^	C 103	Aud	Hon	GT 14 ram 1 no 23	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347144	1	0	4 Oct 1618	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	103	
^^^	C 104	Aud	Hon	GT 14 ram 1 no 22	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347143	1	0	4 Oct 1618	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	104	
^^^	C 105	Aud	Hon	GT 14 ram 2 no 24	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347145	1	0	8 Jan 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	105	
^^^	C 106	Aud	Hon	GT 14 ram 2 no 25	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347146	1	0	9 Jan 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	106	
^^^	C 107	Aud	Hon	GT 14 ram 2 no 26	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347147	1	0	9 Jan 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	107	
^^^	C 108	Aud	Hon	GT 14 ram 2 no 27	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347148	1	0	9 Jan 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	108	
^^^	C 109	Aud	Hon	GT 14 ram 2 no 29	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347150	1	0	15 Jun 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	109	
^^^	C 110	Aud	Hon	GT 14 ram 2 no 28	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347149	1	0	15 Jun 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	110	
^^^	C 111	Aud	Hon	GT 14 ram 2 no 30	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347151	1	0	15 Jun 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	111	
^^^	C 112	Aud	Hon	GT 14 ram 2 no 31	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347152	1	0	15 Jun 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	112	
^^^	C 113	Aud	Hon	GT 14 ram 2 no 33	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347154	1	0	17 Jun 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	113	
^^^	C 114	Aud	Hon	GT 14 ram 2 no 32	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347153	1	0	17 Jun 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	114	
^^^	C 115	Aud	Hon	GT 14 ram 2 no 34	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347155	1	1	25 Jun 1619	19 Sep 1619	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	115	
^^^	C 116	Aud	Hon	GT 14 ram 2 no 35	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347156	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	116	
^^^	C 117	Aud	Hon	GT 14 ram 2 no 36	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347157	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	117	
^^^	C 118	Aud	Hon	GT 14 ram 2 no 38	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347159	1	0	6 Oct 1619	^^^	0	1	1	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	118	
^^^	C 119	Aud	Hon	GT 14 ram 2 no 37	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347158	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	119	
^^^	C 120	Aud	Hon	GT 14 ram 2 no 39	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347160	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	120	
^^^	C 121	Aud	Hon	GT 14 ram 2 no 40	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347161	1	0	10 Oct 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	121	
^^^	C 122	Aud	Hon	GT 14 ram 2 no 43	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347164	1	0	12 Oct 1619	^^^	0	0	^^^	^^^	^^^	^^^	Inc re foreigners	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	122	
^^^	C 123	Aud	Hon	GT 14 ram 2 no 42	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347163	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	123	
^^^	C 124	Aud	Hon	GT 14 ram 2 no 41	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347162	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	124	
^^^	C 125	Aud	Hon	GT 14 ram 2 no 45	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347166	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	125	
^^^	C 126	Aud	Hon	GT 14 ram 2 no 44	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347165	1	0	18 Dec 1619	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	126	
^^^	C 127	Aud	Hon	GT 14 ram 3 no 63	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347184	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	127	
^^^	C 128	Aud	Hon	GT 14 ram 3 no 64	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347185	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	128	
^^^	C 129	Aud	Hon	GT 14 ram 3 no 46	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347167	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	129	
^^^	C 130	Aud	Hon	GT 14 ram 3 no 47	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347168	1	1	22 Feb 1620	12 May 1620	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	130	
^^^	C 131	Aud	Hon	GT 14 ram 3 no 48	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347169	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	131	
^^^	C 132	Aud	Hon	GT 14 ram 3 no 49	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347170	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	132	
^^^	C 133	Aud	Hon	GT 14 ram 3 no 50	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347171	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	133	
^^^	C 134	Aud	Hon	GT 14 ram 3 no 52	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347173	1	0	20 May 1620	^^^	0	1	1	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	134	
^^^	C 135	Aud	Hon	GT 14 ram 3 no 53	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347174	1	0	20 May 1620	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	135	
^^^	C 136	Aud	Hon	GT 14 ram 3 no 55	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347176	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	136	
^^^	C 137	Aud	Hon	GT 14 ram 3 no 51	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347172	1	0	20 May 1620	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	137	
^^^	C 138	Aud	Hon	GT 14 ram 3 no 54	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347175	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	138	
^^^	C 139	Aud	Hon	GT 14 ram 3 no 56	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347177	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	139	
^^^	C 140	Aud	Hon	GT 14 ram 3 no 57	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347178	1	0	23 May 1620	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	140	
^^^	C 141	Aud	Hon	GT 14 ram 3 no 58	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347179	1	1	27 May 1620	4 Sep 1620	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	141	
^^^	C 142	Aud	Hon	GT 14 ram 3 no 59	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347180	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	142	
^^^	C 143	Aud	Hon	GT 14 ram 3 no 60	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347181	1	0	2 Oct 1620	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	143	
^^^	C 144	Aud	Hon	GT 14 ram 3 no 61	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347182	1	1	29 Oct 1620	27 Nov 1620	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	144	
^^^	C 145	Aud	Hon	GT 14 ram 3 no 62	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347183	1	1	4 Nov 1620	24 Nov 1620	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	145	
^^^	C 146	Aud	Hon	GT 14 ram 4 no 65	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347186	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	146	
^^^	C 147	Aud	Hon	GT 14 ram 4 no 66	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347187	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	147	
^^^	C 148	Aud	Hon	GT 14 ram 4 no 67	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347188	1	1	18 Jun 1621	18 Jun 1621	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	148	
^^^	C 149	Aud	Hon	GT 14 ram 4 no 68	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347189	1	0	6 Sep 1621	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	149	
^^^	C 150	Aud	Hon	GT 14 ram 4 no 69	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347190	1	0	25 Sep 1621	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	150	
^^^	C 151	Aud	Hon	GT 14 ram 4 no 70	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347191	1	0	26 Sep 1621	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	151	
^^^	C 152	Aud	Hon	GT 14 ram 4 no 71	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347192	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	152	
^^^	C 153	Aud	Hon	GT 15 ram 1 no 1	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347194	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	153	
^^^	C 154	Aud	Hon	GT 15 ram 1 no 2	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347195	1	0	10 Jun 1622	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	154	
^^^	C 155	Aud	Hon	GT 15 ram 1 no 3	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347196	1	0	11 Jun 1622	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	155	
^^^	C 156	Aud	Hon	GT 15 ram 1 no 4	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347197	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	156	
^^^	C 157	Aud	Hon	GT 15 ram 1 no 5	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347198	1	0	10 Oct 1622	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	157	
^^^	C 158	Aud	Hon	GT 15 ram 1 no 6	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347199	1	0	8 Oct 1622	^^^	0	0	^^^	^^^	^^^	^^^	Inc re foreigners	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	158	
^^^	C 159	Aud	Hon	GT 15 ram 2 no 7	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347200	1	1	2 Mar 1623	13 Dec 1623	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	159	
^^^	C 160	Aud	Hon	GT 15 ram 2 no 8	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347201	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	160	
^^^	C 161	Aud	Hon	GT 15 ram 2 no 9	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347202	1	0	8 Jun 1623	^^^	0	0	^^^	^^^	^^^	^^^	Inc re foreigners	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	161	
^^^	C 162	Aud	Hon	GT 15 ram 2 no 10	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347203	1	0	8 Jun 1623	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	162	
^^^	C 163	Aud	Hon	GT 15 ram 2 no 11	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347204	1	0	12 Oct 1623	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	163	
^^^	C 164	Aud	Hon	GT 15 ram 2 no 12	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347205	1	0	13 Oct 1623	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	164	
