Table 1
ID	OID	PRIM	COLLECTED	FORMAT	DATE	DATE	DESCRIPTION	TITLE	TITLE	PLACE	PUB	NAME	NOTE	URL	URL	END	
	S 1560	0	0	T	1976	np	np np / Coverage of np—np / xnp	BELIZE: PROSPECTS FOR INDEPENDENCE AND SOVEREIGNTY.	^^^	"Los Angeles, USA"	PhD thesis for University of California	"R. de Pena Jr, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/belize-prospects-independence-sovereignty/docview/302820817/se-2?accountid=11243	^^^	###	
	S 1562	0	0	T	1976	np	np np / Coverage of np—np / xnp	"Continuity in change : settlement in the upper Belize Valley, Belize"	^^^	"Urbana, USA"	PhD thesis for University of Illinois	"M. Mazzarelli, np"	Previously xxx or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5774197%20/%20http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/continuity-change-settlement-upper-belize-valley/docview/302809032/se-2?accountid=11243	^^^	###	
	S 1564	0	0	T	1976	np	np np / Coverage of np—np / xnp	COMMONWEALTH CARIBBEAN COUNTRIES AND THE ORGANIZATION OF AMERICAN STATES.	^^^	"Washington, USA"	PhD thesis for American University	"B. V. Buchanan, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/commonwealth-caribbean-countries-organization/docview/302800651/se-2?accountid=11243	^^^	###	
	S 1566	0	0	T	1976	np	np np / Coverage of np—np / xnp	"THE CHANGING ROLE OF THE MERCHANT CLASS IN THE BRITISH WEST INDIES, 1834-1867"	^^^	"Washington, USA"	PhD thesis for Howard University	"G. O. Phillips, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/changing-role-merchant-class-british-west-indies/docview/302806238/se-2?accountid=11243	^^^	###	
	S 1568	0	0	T	1978	np	np np / Coverage of np—np / xnp	POLITICAL OPPOSITION IN THE WEST INDIES: THE PROCESS OF COMPETITION AND CHANGE IN BELIZE AND BARBADOS.	^^^	"Cambridge, USA"	PhD thesis for Massachusetts Institute of Technology	"A. H. Young, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/political-opposition-west-indies-process/docview/302911934/se-2?accountid=11243	^^^	###	
	S 1570	0	0	T	1978	np	np np / Coverage of np—np / xnp	"THE ROOTS OF JAMAICAN LOYALISM, 1760-1766."	^^^	"New York, USA"	PhD thesis for City University of New York	"C. A. Lane, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/roots-jamaican-loyalism-1760-1766/docview/302935456/se-2?accountid=11243	^^^	###	
	S 1572	0	0	T	1979	np	np np / Coverage of np—np / xnp	"THE DEVELOPMENT OF NURSING EDUCATION IN BELIZE (BRITISH HONDURAS), CENTRAL AMERICA, 1920 TO 1970"	^^^	"New York, USA"	PhD thesis for Columbia University	"E. K. Herrmann, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/development-nursing-education-belize-british/docview/302932890/se-2?accountid=11243	^^^	###	
	S 1574	0	0	T	1979	np	np np / Coverage of np—np / xnp	CYCLES OF POWER: SOCIAL ORGANIZATION IN A BELIZEAN VILLAGE	^^^	"University Park, USA"	PhD thesis for Southern Methodist University	"D. B. Birdwell, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/cycles-power-social-organization-belizean-village/docview/302937530/se-2?accountid=11243	^^^	###	
	S 1576	0	0	T	1981	np	np np / Coverage of np—np / xnp	"Phases of development and underdevelopment in a Caribbean fishing village : San Pedro, Belize"	^^^	"Stanford, USA"	PhD thesis for Stanford University	"E. T. Gordon, np"	Previously xxx or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/40833721	^^^	###	
	S 1578	0	0	T	1981	np	np np / Coverage of np—np / xnp	THE ESTABLISHMENT OF AMERICA'S STAKE IN AN ISTHMIAN TRANSIT ROUTE: 1840-1870	^^^	"Washington, USA"	PhD thesis for Georgetown University	"G. J. Stahl, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/establishment-americas-stake-isthmian-transit/docview/303156872/se-2?accountid=11243	^^^	###	
	S 1580	0	0	T	1983	np	np np / Coverage of np—np / xnp	Cultural regionalism and nation-building in Belize	^^^	"Davis, USA"	MA thesis for University of California	"P. D. Kealey, np"	Previously xxx or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/39151896	^^^	###	
	S 1582	0	0	T	1990	np	np np / Coverage of np—np / xnp	Organizing for business in Belize.	^^^	"Cambridge, UK"	PhD thesis for University of Cambridge	"U. H. Barrow, np"	Previously xxx or xnp / xnp	https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.385900	^^^	###	
	S 1584	0	0	T	1992	np	np np / Coverage of np—np / xnp	"The impact of financial liberalization in Belize, 1974-1989"	^^^	"New York, USA"	PhD thesis for New School for Social Research	"A. A. Gabb, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/impact-financial-liberalization-belize-1974-1989/docview/304030660/se-2?accountid=11243	^^^	###	
	S 1586	0	0	T	1994	np	np np / Coverage of np—np / xnp	Government initiative and resource exploitation in Belize	^^^	"College Station, USA"	PhD thesis for Texas A&M University	"M. A. Camille, np"	Previously xxx or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/35313386%20/%20http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/government-initiative-resource-exploitation/docview/304153638/se-2?accountid=11243	^^^	###	
	S 1588	0	0	T	1994	np	np np / Coverage of np—np / xnp	"Las migraciones y la incorporación socio-economica de las familias del grupo K'ekchi, en la aldea Indian Creek, Distrito de Toledo, Belice, Centroamérica"	^^^	"Guatemala, Guatemala"	Lic thesis for Universidad de San Carlos	"C. L. Ruiz Puga, np"	Previously Ruiz or xnp / xnp	"http://biblos.usac.edu.gt/library/index.php?title=364461&lang=es%20%20&query=@title=Special:GSMSearchPage@process=@titulo=Las%20migraciones%20y%20la%20incorporación%20socio-economica%20de%20las%20familias%20del%20grupo%20K%27ekchi,%20en%20la%20aldea%20Indian%20Creek,%20Distrito%20de%20Toledo,%20Belice,%20Centroamérica@autor=@subheadings=@keywords=@material=@sortby=sorttitle@mode=&recnum=1&mode="	http://biblioteca.usac.edu.gt/tesis/14/14_0120.pdf	###	
	S 1590	1	0	T	1995	np	np np / Coverage of xxx—xxx / xnp	National identity and media system dependency in Belize	^^^	"Gainesville, USA"	PhD thesis for University of Florida	"L. S. Elliott, np"	Previously Elliott N or Elliott 95 / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/33889559	http://ufdc.ufl.edu/AA00013565/00001	###	
	S 1592	0	0	T	1995	np	np np / Coverage of np—np / xnp	The political influence on literacy in Belize since 1946	^^^	"Tampa, USA"	PhD thesis for University of South Florida	"J. H. Duke, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/political-influence-on-literacy-belize-since-1946/docview/304235728/se-2?accountid=11243	^^^	###	
	S 1594	0	0	T	1996	np	np np / Coverage of np—np / xnp	Política exterior de Guatemala hacia Belice 1985–1995	^^^	"Guatemala, Guatemala"	Lic thesis for Universidad de San Carlos	"N. A. Aguirre, np"	Previously Aguirre or xnp / xnp	http://biblos.usac.edu.gt/library/index.php?title=301074&lang=es%20%20&query=@title=Special:GSMSearchPage@process=@titulo=Politica%20exterior%20de%20Guatemala%20hacia%20Belice%201985@autor=@subheadings=@keywords=@material=@sortby=sorttitle@mode=&recnum=1&mode=	http://biblioteca.usac.edu.gt/tesis/28/28_0063.pdf	###	
	S 1596	0	0	T	1998	np	np np / Coverage of np—np / xnp	"Those men were so coward': The gender politics of social movements and state formation in Belize, 1912-1982"	^^^	"Madison, USA"	PhD thesis for University of Wisconsin	"A. S. Macpherson, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/those-men-were-so-coward-gender-politics-social/docview/304456133/se-2?accountid=11243	^^^	###	
	S 1598	0	0	T	2002	np	np np / Coverage of np—np / xnp	Guatemala–Belice: Crisis de las relaciones fronterizas (linea imaginaria) a partir de la independencia de Belice	^^^	"Guatemala, Guatemala"	Lic thesis for Universidad de San Carlos	"R. R. Hernandez Santos, np"	Previously Hernandez or xnp / xnp	http://biblos.usac.edu.gt/library/index.php?title=472833&lang=es%20%20&query=@title=Special:GSMSearchPage@process=@titulo=Guatemala%20Belice:%20Crisis%20de%20las%20relaciones%20fronterizas%20(linea%20imaginaria)%20a%20partir%20de%20la%20independencia%20de%20Belice@autor=@subheadings=@keywords=@material=@sortby=sorttitle@mode=&recnum=1&mode=	http://biblioteca.usac.edu.gt/tesis/28/28_0253.pdf	###	
	S 1600	0	0	T	2002	np	np np / Coverage of np—np / xnp	"Education and multi-cultural cohesion in Belize, 1931-1981"	^^^	"Preston, UK"	PhD thesis for University of Central Lancashire	"P. R. Hitchen, np"	Previously xxx or xnp / xnp	https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.275916	^^^	###	
	S 1602	0	0	T	2006	np	np np / Coverage of np—np / xnp	LA NULIDAD IPSO IURE DE LA SENTENCIA DE LA CORTE DE CONSTITUCIONALIDAD SOBRE EL RECONOCIMIENTO QUE HIZO EL PRESIDENTE JORGE SERRANO ELÍAS A BELICE COMO ESTADO INDEPENDIENTE	^^^	"Guatemala, Guatemala"	Lic thesis for Universidad de San Carlos	"M. M. F. Lujan Barrientos, np"	Previously Lujan B or xnp / Not located in USAC online catalogue on 17 Oct 2021	^^^	http://biblioteca.usac.edu.gt/tesis/04/04_6282.pdf	###	
	S 1604	0	0	T	2007	np	np np / Coverage of np—np / xnp	"'Coming Home' the Return and Reintegration of Belizean Returnees from the United States to Belize, Central America"	^^^	"Gainesville, USA"	PhD thesis for University of Florida	"F. Daugaard-Hansen, np"	Previously Daugaard-Hansen or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/489257370	https://ufdc.ufl.edu/UFE0024672/00001	###	
	S 1606	0	0	T	2007	np	np np / Coverage of np—np / xnp	'No Tyrants Here Linger': Understandings of Democracy in Modern Belize	^^^	"London, UK"	MS thesis for University College London	"M. Nowottny, np"	Previously Nowottny or xnp / xnp	https://sas-space.sas.ac.uk/1131/	https://sas-space.sas.ac.uk/1131/1/Nowottny_Mark-notyrantsherelinger.pdf	###	
	S 1608	0	0	T	2008	np	np np / Coverage of np—np / xnp	Belize's road to independence : decolonisation by internationalisation	^^^	"London, UK"	PhD thesis for University of London	"A. Shoman, np"	Previously xxx or xnp / xnp	https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.498409	^^^	###	
	S 1610	0	0	T	2013	np	np np / Coverage of np—np / xnp	Transformations in the Belize Sugar Industry: From colonial plantations to a vital tourist industry	^^^	"Greensboro, USA"	PhD thesis for University of North Carolina	"R. M. Campbell, np"	Previously xxx or xnp / xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/transformations-belize-sugar-industry-colonial/docview/1497279019/se-2?accountid=11243	^^^	###	
	S 1612	0	0	T	2013	np	np np / Coverage of np—np / xnp	"La reducción de los incidentes en la zona de adyacencia Belice-Guatemala, comparación del año 2003 con el año 2008, que indica los avances alcanzados del Acuerdo para Fomentar la Confianza suscrito entre ambos países"	^^^	"Guatemala, Guatemala"	Lic thesis for Universidad de San Carlos	"N. D. Lepe López, np"	Previously Lepe or xnp / xnp	http://biblos.usac.edu.gt/library/index.php?title=577225&lang=es%20%20&query=@title=Special:GSMSearchPage@process=@titulo=La%20reduccion%20de%20los%20incidentes%20en%20la%20zona%20de%20adyacencia@autor=@subheadings=@keywords=@material=@sortby=sorttitle@mode=&recnum=1&mode=	http://biblioteca.usac.edu.gt/tesis/28/28_0629.pdf	###	
	S 1614	0	0	T	2013	np	np np / Coverage of np—np / xnp	"The politics of climate change in the Caribbean : a sociological investigation into policy responses, public engagement and activism"	^^^	"Leeds, UK"	PhD thesis for University of Leeds	"L. A. Sealey-Higgins, np"	Previously xxx or xnp / Thesis embargoed until 01 Jun 2024	https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.605411	^^^	###	
	S 1616	1	0	T	2016	np	np np / Coverage of xxx—xxx / xnp	Comparing colonial experiences in Northwest Belize: Archaeological evidence from Qualm Hill Camp and Kaxil Uinic Village	^^^	"Lubbock, USA"	MA thesis for Texas Tech University	"B. B. Bonorden, np"	Previously Bonorden or xnp / xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/961027938	http://hdl.handle.net/2346/68028	###	
	S 1618	0	0	T	2017	np	np np / Coverage of np—np / xnp	"Alcaldes of Toledo, Belize: Their Genealogy, Contestation, and Aspirations"	^^^	"Gainesville, USA"	PhD thesis for University of Florida	"T. R. Mesh, np"	Previously Mesh or xnp / xnp	https://ufdc.ufl.edu/UFE0050686/00001	https://ufdc.ufl.edu/UFE0050686/00001	###	
	S 1620	0	0	T	2017	np	np np / Coverage of np—np / xnp	An investigation into corporate and role identities in international relations : the case of the Belize-Guatemala territorial border dispute	^^^	"York, UK"	PhD thesis for University of York	"J. A. Coombs, np"	Previously xxx or xnp / Thesis embargoed until 11 May 2022	https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.745745	^^^	###	
	S 1622	0	0	T	2018	np	np np / Coverage of np—np / xnp	"Determinar beneficios y retos de la implementación de los trece acuerdos suscritos entre Guatemala y Belice, el 17 de diciembre de 2014 en Placencia, Stann Creek, Belice"	^^^	"Guatemala, Guatemala"	Lic thesis for Universidad de San Carlos	"A. R. Arana de León, np"	Previously Arana or xnp / xnp	http://biblos.usac.edu.gt/library/index.php?title=619225&lang=es%20%20&query=@title=Special:GSMSearchPage@process=@titulo=Determinar%20beneficios%20y%20retos%20de%20la%20implementacion%20de%20los%20trece%20acuerdos%20suscritos%20entre%20Guatemala%20y%20@autor=@subheadings=@keywords=@material=@sortby=sorttitle@mode=&recnum=1&mode=	http://biblioteca.usac.edu.gt/tesis/04/04_14633.pdf	###	
	S 1624	0	0	T	2018	np	np np / Coverage of np—np / xnp	The socio-economic spill-over effects of armed conflict on neighbouring countries	^^^	"London, UK"	PhD thesis for London School of Economics and Political Science	"T. Höhne-Sparborth, np"	Previously xxx or xnp / xnp	https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.740117	^^^	###	
	S 1626	0	0	T	2019	np	np np / Coverage of np—np / xnp	"Fire trace : plans and practices of conservation and development in Belize's coastal savanna, 1920 to present"	^^^	"Edinburgh, UK"	PhD thesis for University of Edinburgh	"C. E. Smith, np"	Previously xxx or xnp / xnp	https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.798946	^^^	###	
	S 1628	0	0	T	2021	np	np np / Coverage of np—np / xnp	"Canals and borders : the dynamics of British expansion in Central America and the Anglo-Guatemalan territorial dispute over Belize, c.1821-1863"	^^^	"London, UK"	PhD thesis for University College London	"D. M. Gomez, np"	Previously xxx or xnp / Thesis embargoed until 01 Jul 2024	https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.835938	^^^	###	
	S 299	1	1	M	np	np	1 items / Coverage of 1645—1645 / np	"Accounts Of trade in various commodities including logwood, stockings & kersey (moth..."	^^^	"np, np"	np	"np, np"	"Previously xxx or xnp / Ref Th 1802 / See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13532479 / Not found in online catalogue, though see http://nro.adlibhosting.com/Details/archive/110104884"	http://discovery.nationalarchives.gov.uk/details/r/b87a326f-fb84-4024-9371-b73f9e4a9003	^^^	###	
	S 297	1	1	M	np	np	xxx xxx / Coverage of xxx—xxx / np	Spanish-American Colonial Manuscripts	^^^	"np, np"	np	"np, np"	Previously New Lib zzz or Newb Lib zzz / Esp Ayer Coll: https://collections.carli.illinois.edu/digital/collection/nby_eeayer / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/33961103 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/32994597 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/36553615 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/33146933 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/32882206 / Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/32851870	https://www.newberry.org/node/478	^^^	###	
	S 273	1	1	M	np	np	1 vols / Coverage of 1769—1785 / np	"Account book, [1785?]."	^^^	"np, np"	np	"np, np"	Previously xxx or xnp / Could not be located in digitised finding aids https://www.nyhistory.org/library/findingaids/manuscripts	https://bobcat.library.nyu.edu/permalink/f/22u4kq/nyu_aleph001583291	^^^	###	
	S 275	1	1	M	np	np	6 vols / Coverage of 1752—1799 / np	"Account books, James Beekman"	^^^	"np, np"	np	"np, np"	Previously xxx or xnp / xnp	http://dlib.nyu.edu/findingaids/html/nyhs/beekman/%20/%20https://bobcat.library.nyu.edu/permalink/f/22u4kq/nyu_aleph001514867%20/%20https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/58659215	^^^	###	
	S 277	1	1	M	np	np	1 items / Coverage of 1680—1680 / np	"Document, 1680, June 22."	^^^	"np, np"	np	"np, np"	Previously xxx or xnp / xnp	https://bobcat.library.nyu.edu/permalink/f/22u4kq/nyu_aleph001451820%20/%20https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/880338934	^^^	###	
	S 279	1	1	M	np	np	10 items / Coverage of 1870—1890 / np	"Emile A. Hart papers, between 1870 and 1890?"	^^^	"np, np"	np	"np, np"	Previously xxx or xnp / xnp	https://bobcat.library.nyu.edu/permalink/f/22u4kq/nyu_aleph004228945%20/%20https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/944039017	^^^	###	
