Series S 0—960 / Primary and secondary sources which are not deposited series or collections.
ID	NO	PRIM	COLL	TYPE	ALT ID	CITED	PERIOD	PERIOD	SIZE	UNITS	ITEM	REPOSITORY	CITY	COUNTRY	IMPRINT	CITY	COUNTRY	FIRST PUB	LAST PUB	AUTHORS	EDITORS	JOURNAL	V	I	VIA	NOTE	LINK	END	
S 540	540	1	0	A	Temple 56c	0	xxx	xxx	np	np	"The natural resources of British Honduras, May 15th"	np	np	np	np	np	np	1856	np	R. Temple	np	Journal of the Society of Arts	4	xnp	xnp	xnp	https://www.google.com/books/edition/_/jFgmAQAAIAAJ?hl=en&gbpv=0	###	
S 542	542	1	0	A	Temple 56d	0	xxx	xxx	np	np	Honduras Inter-oceanci communication	np	np	np	np	np	np	1856	np	R. Temple	np	Journal of the Society of Arts	4	xnp	xnp	xnp	https://www.google.com/books/edition/_/jFgmAQAAIAAJ?hl=en&gbpv=0	###	
S 544	544	1	0	A	Temple 56e	0	xxx	xxx	np	np	Colonial labour	np	np	np	np	np	np	1856	np	R. Temple	np	Journal of the Society of Arts	4	xnp	xnp	xnp	https://www.google.com/books/edition/_/jFgmAQAAIAAJ?hl=en&gbpv=0	###	
S 532	532	1	0	A	Temple 57a	0	xxx	xxx	np	np	"On British Honduras, its history, trade, and natural resources"	np	np	np	np	np	np	1857	np	R. Temple	np	Journal of the Society of Arts	5	xnp	xnp	Possibly same as in De Bow’s Review [New Orleans] xxx Link: https://heinonline.org/HOL/P?h=hein.slavery/dbowrev0040&i=783	https://www.google.com/books/edition/_/R1kmAQAAIAAJ?hl=en&gbpv=0	###	
S 534	534	1	0	A	Temple 57b	0	xxx	xxx	np	np	New commercial products of British Honduras	np	np	np	np	np	np	1857	np	R. Temple	np	Journal of the Society of Arts	5	xnp	xnp	xnp	https://www.google.com/books/edition/_/R1kmAQAAIAAJ?hl=en&gbpv=0	###	
S 526	526	1	0	A	Temple 58a	0	xxx	xxx	np	np	British Honduras	np	np	np	np	np	np	1858	np	R. Temple	np	Journal of the Society of Arts	6	xnp	xnp	xnp	https://www.google.com/books/edition/_/B1omAQAAIAAJ?hl=en&gbpv=0	###	
S 528	528	1	0	A	Temple 58b	0	xxx	xxx	np	np	Labour in the West Indies	np	np	np	np	np	np	1858	np	R. Temple	np	Journal of the Society of Arts	6	xnp	xnp	xnp	https://www.google.com/books/edition/_/B1omAQAAIAAJ?hl=en&gbpv=0	###	
S 530	530	1	0	A	Temple 58c	0	xxx	xxx	np	np	Emigration to British Honduras	np	np	np	np	np	np	1858	np	R. Temple	np	Journal of the Society of Arts	7	xnp	Mongey 91 fn 106	p24–25	xxx	###	
S 520	520	1	0	A	Temple 60	0	xxx	xxx	np	np	The progress of trade	np	np	np	np	np	np	1860	np	R. Temple	np	Journal of the Society of Arts	8	xnp	xnp	xnp	https://www.google.com/books/edition/_/A0cmAQAAIAAJ?hl=en&gbpv=0 	###	
S 938	938	1	0	P	Terte	4	xxx	xxx	2	vols	Histoire generale des Antilles habitées par les François	np	np	np	xxx	Paris	France	1667	1667	xnp	xnp	np	np	np	xnp	xnp	Gallica v1: https://gallica.bnf.fr/ark:/12148/bpt6k9801339z / Gallica v2: https://gallica.bnf.fr/ark:/12148/bpt6k98223993	###	
S 422	422	0	0	A	Thompson	0	np	np	np	np	Sixteenth and seventeenth century reports on the Chol Mayas	np	np	np	np	np	np	1938	np	J. E. Thompson	np	American Anthropologist	40	4	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/661615	###	
S 708	708	1	0	P	"Thompson, Maya"	2	xxx	xxx	1	vols	The Maya of Belize	np	np	np	xxx	Belize	Belize	1972	np	J. E. S. Thompson	xnp	np	np	np	Jones 1	By John Eric Sydney Thompson / 1972 edition printed by Benex Press / later editions available	file:///Users/angelnavidad/Library/Mobile%20Documents/com~apple~Preview/Documents/the_maya_of_belize_hq.pdf	###	
S xxx	xxx	0	0	P	Thomson	0	np	np	1	vols	"The cabinet-maker's assistant : a series of original designs for modern furniture, with descriptions and details of construction. Preceded by practical observations on the materials and manufacture of cabinet-work, and instructions in drawing adapted to the trade"	np	np	np	Blackie and Son	London	UK	1853	np	P. Thomson	xnp	np	np	np	Anderson 07 233 fn 64	xnp	https://archive.org/details/gri_33125010875132/page/n5/mode/2up?q=Honduras	###	
S 70	70	0	0	A	Thornton	25	np	np	np	np	"The Zambos and the Transformation of the Miskitu Kingdom, 1636–1740"	np	np	np	np	np	np	2017	np	J. K. Thornton	np	Hispanic American Historical Review	97	1	xnp	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1215/00182168-3727364 	###	
S 168	168	0	0	T	Torres	11	np	np	np	np	La construcción de la nueva capital de Belice : Belmopán 1960-2000	np	np	np	xxx	xxx	xxx	2009	np	M. Torres Hernández	np	np	np	np	xnp	xnp	https://ru.dgb.unam.mx/handle/DGB_UNAM/TES01000641727	###	
S 118	118	1	0	T	Torres 13	xon	xxx	xxx	np	np	Refugiados salvadoreños en Belice : en busca de un lugar en la historia	np	np	np	xxx	xxx	xxx	2013	np	M. Torres Hernández	np	np	np	np	xnp	xnp	https://ru.dgb.unam.mx/handle/DGB_UNAM/TES01000695035 	###	
S xxx	xxx	0	0	A	Torres 85	xon	np	np	np	np	Informe sobre el estado de las migraciones en Centroamérica	np	np	np	np	np	np	1985	np	"E. Torres Rivas, D. Jiménez"	np	Anuario de Estudios Centroamericanos	11	2	xnp	xnp	https://revistas.ucr.ac.cr/index.php/anuario/article/view/3274 	###	
S 186	186	0	0	P	Toussaint	xon	np	np	1	vols	"Belice : textos de su historia, 1670-1981"	np	np	np	xxx	Mexico	Mexico	2004	np	xnp	M. Toussaint	np	np	np	xnp	xnp	https://books.openedition.org/cemca/319?format=toc	###	
S 722	722	1	0	P	Tovilla	8	xxx	xxx	1	vols	"Relaciones histórico-descriptivas de la Verapaz, el Manché y Lacandón en Guatemala"	np	np	np	xxx	Guatemala	Guatemala	1960	np	xnp	"F. V. Scholes, E. B. Adams"	np	np	np	Jones 2 p49	Edited by France V. Scholes y Eleanor B. Adams	file:///Users/angelnavidad/Downloads/tovilla.pdf	###	
S 72	72	1	0	P	UK BE	xon	xxx	xxx	1	vols	A millennium of UK data ver xxx	np	np	np	xxx	London	UK	2016	np	xnp	"R. Thomas, N. Dimsdale"	np	np	np	xnp	xnp	https://www.bankofengland.co.uk/statistics/research-datasets 	###	
S 448	448	0	0	P	UK FO 1920	0	np	np	25	vols	Peace Handbooks	np	np	np	xxx	London	UK	1920	1920	xnp	G. W. Prothero	np	np	np	xnp	See Confidential copy of vol 21 no 133 Link: https://hdl.handle.net/2027/txu.059173018591717	Google v 21: https://www.google.com/books/edition/North_Central_and_South_America/fKcln2zyeT4C?hl=en&gbpv=0 / Hathitrust v 21 no 133: https://hdl.handle.net/2027/njp.32101002091070	###	
S 910	910	1	0	P	Uring	7	xxx	xxx	1	vols	"A history of the voyages and travels of Capt. Nathaniel Uring. With new draughts of the Bay of Honduras and the Caribbee Islands; and particularly of St. Lucia, and the harbour of Petite Carenage; into which ships may run in bad weather, and be safe from all winds and storms. Very useful for masters of ships that use the Leeward Island trade, or Jamaica."	np	np	np	xxx	London	UK	1726	np	xnp	xnp	np	np	np	xnp	xnp	Gale / ECCO: https://link.gale.com/apps/doc/CW0100827679/ECCO?u=camb55135&sid=ECCO&xid=93c13f09  / Readex / Afro-Americana: https://docs-newsbank-com.ezp-prod1.hul.harvard.edu/openurl?ctx_ver=z39.88-2004&rft_id=info:sid/iw.newsbank.com:EAIX&rft_val_format=info:ofi/fmt:kev:mtx:ctx&rft_dat=147E02BAC83A1C10&svc_dat=Evans:eaidoc&req_dat=B425E5B32E784515BC5AAA87BC16A340 	###	
S 410	410	0	0	P	US BC	xon	np	np	1	vols	"Bicentennial Edition: Historical Statistics of the United States, Colonial Times to 1970"	np	np	np	xxx	Washington	USA	1949	np	xnp	xnp	np	np	np	xnp	xnp	https://www.census.gov/library/publications/1975/compendia/hist_stats_colonial-1970.html	###	
S 662	662	0	0	P	US DNB	xon	np	np	xxx	xxx	American National Biography	np	np	np	xxx	xxx	xxx	1999	xxx	xnp	xnp	np	np	np	xnp	xnp	xnp	###	
S 826	826	1	0	P	US State 1856	0	xxx	xxx	1	vols	Documents relative to Central American affairs and the enlistment question	np	np	np	xxx	Washington	USA	1856	np	xnp	xnp	np	np	np	Gale / Sabin Americana	xnp	Gale: https://link.gale.com/apps/doc/CY0102905680/SABN?u=camb55135&sid=SABN&xid=e04c57fa / Google: https://www.google.com/books/edition/Documents_Relative_to_Central_American_A/2uoWAAAAYAAJ?hl=en&gbpv=0	###	
S xxx	xxx	1	0	S	US State HR	0	1976	2020	44	issues	Country Reports on Human Rights Practices	np	np	np	xxx	Washington	USA	1977	2021	xnp	xnp	np	np	np	xnp	xnp	http://onlinebooks.library.upenn.edu/webbin/serial?id=crhrp	###	
S xxx	xxx	0	0	A	Vargas	xon	np	np	np	np	El impacto económico y social de las migraciones en Centroamérica (1980-1989)	np	np	np	np	np	np	1995	np	"J. R. Vargas, S. Montes, A. Arente, J. Buenrostro, D. Nieto"	np	Anuario de Estudios Centroamericanos	21	np	xnp	xnp	https://revistas.ucr.ac.cr/index.php/anuario/article/view/3169 	###	
S xxx	xxx	1	0	P	Vazquez	0	xxx	xxx	xxx	vols	Crónica de la Provincia del Santísimo Nombre de Jesús de Guatemala de la Orden de N. Seráfico Padre San Francisco en el Reino de la Nueva España	np	np	np	Ymprenta de S. Francisco	Guatemala	Guatemala	1714	1716	F. de A. Vázquez y Herrera	J. González	np	np	np	Lujan 2 761	"5 libs in 2 tomos / Reprinted in 4 vols [Guatemala, Tipografía nacional, 1937–1944]"	xxx	###	
S 932	932	1	0	P	Veitia Linage	3	xxx	xxx	2	vols	Norte de la contratacion de las Indias Occidentales	np	np	np	xxx	Seville	Spain	1672	1672	xnp	xnp	np	np	np	Lang	By Joseph de Veitia Linage	https://link.gale.com/apps/doc/U0100219950/MOME?u=camb55135&sid=MOME&xid=40f105e8	###	
S xxx	xxx	0	0	A	Veliz	xon	np	np	np	np	"“El más importante asunto internacional”: Belice, el Imperio británico y la política exterior guatemalteca en la posguerra (1945-1948)"	np	np	np	np	np	np	2020	np	R. Véliz Estrada	np	Anuario de Estudios Centroamericanos	46	xnp	xnp	xnp	https://doi.org/10.15517/aeca.v46i0.42186	###	
S xxx	xxx	0	0	A	Veliz C	xon	np	np	np	np	Contribuyendo a la historia colonial de Belice: la presencia india en la Honduras Británica	np	np	np	np	np	np	2020	np	N. Véliz Catalán	np	Anuario de Estudios Centroamericanos	46	xnp	xnp	xnp	https://doi.org/10.15517/aeca.v46i0.45043 	###	
S 120	120	0	0	T	Vernon	11	np	np	np	np	"Big game, small town: clientelism and democracy in the modern politics of Belize, 1954-2011"	np	np	np	xxx	xxx	xxx	2013	np	D. G. Vernon	np	np	np	np	xnp	xnp	https://discovery.ucl.ac.uk/id/eprint/1398989	###	
S 308	308	1	0	P	Vernon L	0	xxx	xxx	1	vols	"The Rich Papers: Letters from Bermuda, 1615 – 1646"	np	np	np	xxx	Toronto	Canada	1984	np	A. I. Vernon	xnp	np	np	np	xnp	xnp	xxx	###	
S 592	592	1	0	P	Verus	0	xxx	xxx	1	vols	Letters lately published in The diary on the subject of the present dispute with Spain	np	np	np	xxx	London	UK	1790	np	xnp	xnp	np	np	np	xnp	Printed for G. Kearsley ...	https://link.gale.com/apps/doc/CW0104376499/ECCO?u=camb55135&sid=ECCO&xid=1dd17635	###	
S 198	198	0	0	A	Victoria 03	xon	np	np	np	np	Piratas en tierra adentro. Estrategia defensiva de una ciudad novohispana. Siglos XVI al XVIII	np	np	np	np	np	np	2003	np	J. Victoria Ojeda	np	Millars: espai i història	26	xnp	xnp	xnp	https://www.raco.cat/index.php/Millars/article/view/130852 	###	
S 262	262	0	0	A	Victoria 93	xon	np	np	np	np	La piratería y su relación con los indígenas de la península de Yucatán	np	np	np	np	np	np	1993	np	J. Victoria Ojeda	np	Mesoamérica	26	xnp	xnp	xnp	https://dialnet.unirioja.es/descarga/articulo/3726690.pdf 	###	
S 248	248	0	0	A	Victoria 94	xon	np	np	np	np	Piratería y estrategia defensiva en Yucatán durante el siglo XVIII	np	np	np	np	np	np	1994	np	J. Victoria Ojeda	np	Revista Complutense de Historia de América	20	xnp	xnp	xnp	https://revistas.ucm.es/index.php/RCHA/article/view/RCHA9494110129A/29211 	###	
S 922	922	1	0	P	Villagutierre Sotomayor	1	xxx	xxx	1	vols	"Historia de la conquista de la provincia de El Itza, reduccion, y progressos de la de El Lacandon, y otras naciones de indios Barbaros, de la mediacion de el reyno de Guatimala, a las provincias de Yucatan, en la America septentrional"	np	np	np	xxx	Madrid	Spain	1701	np	xnp	xnp	np	np	np	xnp	xnp	xnp	###	
S 484	484	0	0	P	Villasenor	0	np	np	1	vols	La cuestion de Belice y el informe del señor secretario de relaciones	np	np	np	xxx	Mexico	Mexico	1894	np	A. Villaseñor y Villaseñor	xnp	np	np	np	xnp	xnp	https://www.google.com/books/edition/La_cuestion_de_Belice_y_el_informe_del_s/nz4CAAAAYAAJ?hl=en&gbpv=0	###	
S 392	392	0	0	A	Waddell	2	np	np	np	np	"Great Britain and the Bay Islands, 1821-61"	np	np	np	np	np	np	1959	np	D. Waddell	np	Historical Journal	2	1	xnp	xnp	xxx	###	
S 398	398	0	0	A	Waddell 57	0	np	np	np	np	British Honduras and Anglo-American Relations	np	np	np	np	np	np	1957	np	D. Waddell	np	Caribbean Quarterly	5	1	xnp	xnp	xxx	###	
S 34	34	0	0	A	Wainwright	xon	np	np	np	np	Colonial Origins of the State in Southern Belize	np	np	np	np	np	np	2020	np	J. Wainwright	np	Anuario de Estudios Centroamericanos	46	1	xnp	xnp	https://revistas.ucr.ac.cr/index.php/anuario/article/view/45072 	###	
S 628	628	0	0	P	Walker	19	np	np	1	vols	Perspectives on the ancient Maya of Chetumal Bay	np	np	np	xxx	Gainesville	USA	2016	np	xnp	D. S. Walker	np	np	np	xnp	xnp	http://id.lib.harvard.edu/alma/990148029690203941/catalog	###	
S 958	958	1	0	P	Wassenaer	7	xxx	xxx	21	vols	"Historisch verhael alder ghedenck-weerdichste geschiedenisse, die hier en daer in Europa, als in Duijtsch-lant, Vranckrijck, Enghelant, Spaengien, Hungarijen, Polen, Sevenberghen, Wallachien, Moldavien, Turckijen en Neder-lant, van den beginne des jaers 1621 ..."	np	np	np	xxx	Amsterdam	Netherlands	1622	1635	xnp	xnp	np	np	np	Goslinga	xnp	xnp	###	
S 50	50	0	0	A	Watson	xon	np	np	np	np	"A Filtered Past: Interpreting Salt Production and Trade Models from Two Remnant Brine-Enrichment Mounds at the Ancient Maya Paynes Creek Salt Works, Belize"	np	np	np	np	np	np	2019	np	"R. Watson, H. McKillop"	np	Journal of Field Archaeology	44	1	xnp	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1080/00934690.2018.1557993 	###	
S 880	880	1	0	P	White 1 Hon	1	xxx	xxx	1	vols	"The case of His Majesty's subjects settled on the coast of Yucatan in the bay of Honduras under the special and sole protection of the crown of Spain : who were, in the month of September 1779, robbed and despoiled of their property, and captivated in their persons by the King of Spain's forces and subjects, in violation of the seventeenth article of the treaty of Paris, concluded in February 1763, and in breach of other prior articles and treaties, then in force between His Majesty and the said King of Spain"	np	np	np	xxx	London	UK	1789	np	xnp	xnp	np	np	np	xnp	xnp	https://link.gale.com/apps/doc/CY0102760133/SABN?u=camb55135&sid=SABN&xid=50d0d710	###	
S 882	882	1	0	P	White 1 Mos	0	xxx	xxx	1	vols	"The case of His Majesty's subjects having property in and lately established upon the Mosquito Shore in America : most humbly submitted to the King's Most Excellent Majesty in Council, the Lords and Commons in Parliament, and the nation of Great-Britain at large, 1789"	np	np	np	xxx	London	UK	1789	np	xnp	xnp	np	np	np	xnp	xnp	https://link.gale.com/apps/doc/CY0102270362/SABN?u=camb55135&sid=SABN&xid=b8095f09	###	
S 588	588	1	0	P	White 2	0	xxx	xxx	1	vols	"The case of the agents to the settlers on the coast of Yucatan, and the late settlers on the Mosquito-Shore : stating the whole of his conduct, in soliciting compensation for the losses, sustained by each of those classes of His Majesty's injured and distressed subjects"	np	np	np	xxx	London	UK	1793	np	xnp	xnp	np	np	np	xnp	xnp	https://link.gale.com/apps/doc/CY0101574822/SABN?u=camb55135&sid=SABN&xid=a6dcd8a3	###	
S 766	766	0	0	P	WI Yrb	0	np	np	xxx	xxx	Caribbean year book	np	np	np	xxx	Toronto	Canada	1927	1980	xnp	xnp	np	np	np	xnp	"= Yearbook of the Bermudas, the Bahamas, British Guiana, British Honduras and the British West Indies / West Indies Yearbook / Yearbook of the West Indies and countries of the Caribbean / West Indies and Caribbean Yearbook"	xxx	###	
S 226	226	0	0	P	Wilk	19	np	np	1	vols	Household Ecology: Economic Change and Domestic Life among the Kekchi Maya in Belize 	np	np	np	xxx	DeKalb	USA	1997	np	R. R. Wilk	xnp	np	np	np	xnp	xnp	xxx	###	
S 10	10	0	0	P	Wilson	13	np	np	1	vols	"Suppressing Piracy in the Early Eighteenth Century: Pirates, Merchants and British Imperial Authority in the Atlantic and Indian Oceans"	np	np	np	xxx	Woodbridge	UK	2021	np	D. Wilson	xnp	np	np	np	xnp	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.2307/j.ctv1850j4g 	###	
S 104	104	1	0	A	Winter	4	xxx	xxx	np	np	Persistent drying in the tropics linked to natural forcing	np	np	np	np	np	np	2015	np	"A. Winter, D. Zanchettin, T. Miller, Y. Kushnir, D. Black, G. Lohmann, A. Burnett, G. H. Haug, J. Estrella-Martínez, S. F. M. Breitenbach, L. Beaufort, A. Rubino, H. Cheng"	np	Nature Communications	6	xnp	xnp	xnp	https://doi.org/10.1038/ncomms8627 	###	
S 862	862	1	0	P	Winthrop d	xon	1630	1649	2	vols	History of New England from 1630 to 1649	np	np	np	xxx	Boston	USA	1825	1826	xnp	xnp	np	np	np	xnp	xnp	Google v1: https://www.google.com/books/edition/The_History_of_New_England_from_1630_to/GMMSAAAAYAAJ?hl=en&gbpv=0 / Google v2: https://www.google.com/books/edition/The_History_of_New_England_from_1630_to/ycISAAAAYAAJ?hl=en&gbpv=1&printsec=frontcover	###	
S 416	416	0	0	P	Winzerling	xon	np	np	1	vols	"The Beginning of British Honduras, 1506-1765"	np	np	np	xxx	New York	USA	1946	np	E. O. Winzerling	xnp	np	np	np	xnp	xnp	https://ufdc.ufl.edu/UF00099216/00001	###	
S 146	146	0	0	P	Wombwell	xon	np	np	1	vols	Long War Against Piracy	np	np	np	xxx	Fort Leavenworth	USA	2010	np	J. A. Wombwell	xnp	np	np	np	xnp	xnp	https://www.hsdl.org/?view&did=23760	###	
S xxx	xxx	0	0	P	Woodward	xon	np	np	1	vols	"Central America, A Nation Divided"	np	np	np	xnp	New York	USA	1976	np	R. Woodward	np	np	np	np	Veliz 40	"3rd ed = [Oxford, OUP, 1999] /v Graham 413 / No references or citations"	https://archive.org/details/centralamerican00woodguat	###	
S 756	756	1	0	P	Wright/van Dam	19	1621	1649	2	vols	Nederlandsche zeevaarders op de eilanden in de Caraïbische zee en aan de kust van Columbia en Venezuela gedurende de jaren 1621-1648(9) Documenten hoofdzakelijk uit het Archivo general de Indias te Sevilla	np	np	np	xxx	Utrecht	Netherlands	1934	1935	xnp	xnp	np	np	np	Goslinga	Edited by Irene A. Wright / Translations by Cornelis F. A. van Dam	Delpher v1: https://resolver.kb.nl/resolve?urn=MMKB05:000038083 = file:///Users/angelnavidad/Downloads/MMKB05_000038083_pdf.pdf / Delpher v2: https://resolver.kb.nl/resolve?urn=MMKB05:000038084 = file:///Users/angelnavidad/Downloads/MMKB05_000038084_pdf.pdf	###	
S 444	444	0	0	P	Wrong	2	np	np	1	vols	Government of the West Indies	np	np	np	xxx	Oxford	UK	1923	np	H. H. Wrong	xnp	np	np	np	xnp	xnp	https://www.google.com/books/edition/Government_of_the_West_Indies/idZAAAAAIAAJ?hl=en	###	
S 240	240	0	0	T	Wu	xon	np	np	np	np	"Jamaican trade, 1688-1769"	np	np	np	xxx	xxx	xxx	1996	np	Y. Wu	np	np	np	np	xnp	xnp	http://search.proquest.com.ezp-prod1.hul.harvard.edu/dissertations-theses/jamaican-trade-1688-1769-quantitative-study/docview/304300587/se-2?accountid=11311 	###	
S 762	762	1	0	P	Ximenes	2	xxx	xxx	3	vols	Historia de la Provincia de San Vicente de Chiapa y Guatemala de la Orden de Predicadores	np	np	np	xxx	Guatemala	Guatemala	1929	1931	xnp	xnp	np	np	np	xnp	xnp	v 1: https://archive.org/details/historiadelaprov01ximguat/page/n5/mode/2up / V 2: https://archive.org/details/BibliotecaGoathemalaAGHGVolIIHistoriaProvinciaSanVicenteDeChiapaGuatemala / V 3: https://archive.org/details/BibliotecaGoathemalaAGHGVolIIIHistoriaProvinciaSanVicenteDeChiapaGuatemala3	###	
S 310	310	0	0	P	xxx	xon	np	np	1	vols	A Dictionary of Weights and Measures for the British Isles: The Middle Ages to the Twentieth Century	np	np	np	xxx	Philadelphia	USA	1983	np	R. E. Zupko	xnp	np	np	np	xnp	xnp	file:///Users/angelnavidad/Downloads/bub_gb_0l_k-XMIiQIC.pdf	###	
S 582	582	1	0	S	xxx	0	1817	2021	xxx	issues	United States Congressional Serial Set	np	np	np	xxx	Washington	USA	1817	2021	np	np	np	np	np	xnp	xnp	http://id.lib.harvard.edu/alma/990098609660203941/catalog	###	
S xxx	xxx	1	0	P	Ydigoras	0	1958	1963	1	vols	"Belice, Guatemala, La Gran Bretaña y Centro America"	np	np	np	Tip. Sánchez & de Guise	Guatemala	Guatemala	1976	np	M. Ydígoras Fuentes	np	np	np	np	xnp	"1st ed = [Guat, Diario ""La Nación"", 1976]"	3 ed: https://archive.org/details/beliceguatemalal00miguguat/mode/2up	###	
S 292	292	0	0	A	Young	27	np	np	np	np	Impact of the Anglo-Guatemalan Dispute on the Internal Politics of Belize	np	np	np	np	np	np	1988	np	"A. H. Young, D. H. Young"	np	Latin American Perspectives	15	2	xnp	xnp	xxx	###	
S 664	664	0	0	P	Yucatan DNB	0	np	np	xxx	xxx	Yucatán en el tiempo : enciclopedia alfabética	np	np	np	xxx	xxx	xxx	1998	xxx	xnp	xnp	np	np	np	xnp	xnp	xxx	###	
S 306	306	0	0	T	Zackrison	xon	np	np	np	np	The Castillo de San Fernando de Omoa : The History of a Fiasco	np	np	np	xxx	xxx	xxx	1985	np	J. L. Zackrison	np	np	np	np	xnp	xnp	https://scholarsrepository.llu.edu/etd/558	###	
S 300	300	0	0	A	Zahedieh 86a	xon	np	np	np	np	"Trade, Plunder, and Economic Development in Early English Jamaica, 1655-89"	np	np	np	np	np	np	1986	np	N. Zahedieh	np	Economic History Review	89	2	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/2596150	###	
S 302	302	0	0	A	Zahedieh 86b	xon	np	np	np	np	"The Merchants of Port Royal, Jamaica, and the Spanish Contraband Trade, 1655-1692"	np	np	np	np	np	np	1986	np	N. Zahedieh	np	William and Mary Quarterly	43	4	xnp	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/1923683	###	
S 280	280	0	0	A	Zahedieh 90	xon	np	np	np	np	"A Frugal, Prudential and Hopeful Trade’. Privateering in Jamaica, 1655–89"	np	np	np	np	np	np	1990	np	N. Zahedieh	np	Journal of Imperial and Commonwealth History	18	2	xnp	= Zahedieh 3	file:///Users/angelnavidad/Downloads/zahedieh1990.pdf	###	
S xxx	xxx	0	0	A	Zamora	xon	np	np	np	np	"Monografías departamentales : Izabal : Extracto de un estudio, por el socio, General e Ingeniero Pedro Zamora Castellanos"	np	np	np	np	np	np	1941	np	P. Zamora Castellanos	np	Anales de la Sociedad de Geografía e Historia	17	3	Rodriguez V 7 fn 1	xnp	https://archive.org/details/AnalesAGHGTomoXVIIAnyoXVIINo3Septiembre1941	###	
