E 1—320 / Events.
ID	NO	OUT	MIL	PART OF	LOWER START	UPPER END	SUMMARY	DESCRIPTION	NEAR	SP	NON—SP	NON—SP	LIVES	HELD	MOVED	CRAFT	PROPERTY	OTHER	PRESS	CF	VIA	NOTE	
E 		1			1 Jan 1678	31 Dec 1678	Rivera Quintanilla entrada	"Capt Rivera Quintanilla attempt a three-pronged entrada across rebel-held places in Yuc, during which Sergeant Major Antonio de Ayora Porras heads one prong of the entrada towards Chaclol, possibly towards Tipu"	"Campeche, Chanpoton, Sahcabchen, Bacalar, Teabo, Tekax, Hopelchen, Chaclol, Tipuj [possibly]"	Gov of Yuc Antonio de Layseca Alvarado / Capt Antonio de Rivera Quentanilla / Br. Francisco López / Sergeant Major Antonio de Ayora Porras w Fray Francisco de Bolivar										"MEXICO,312 f 4v–12r [Expediente sobre misiones, 1696, with Auto de ruego a 9 ene 1696]
PATRONATO,237,R.8 f 16–22
MEXICO,248 [Méritos y servicios de Antonio de Ayora Porras]
MEXICO,920 [Probanza of Bartolomé de la Garma, 11 ago 1696, with Certificación de Don Antonio de Ayora Porras, 3 nov 1678]
ESCRIBANIA,321A [Residencia del general Don Antonio de Layseca Alvarado a 1683]"	Jones 1 p245	Chaclol = 90 [Sp] leagues beyond [S?] Hopelchen [possibly near Tipuj] /via Jones 1 p247 /xxx	
E 		1			22 May 1679	22 May 1679	Board of Trade rules against logwood cutting	Board of Trade territorial claims to logwood districts are untenable and orders Gov of Jam to discourage logging	London											CO 1/43/107	Marcus 41		
		1			27 May 1679	27 May 1679	Habeas Corpus Act																
E 		1			1 Sep 1684	15 Oct 1684	Paliac murders	"Party of Ma, in act of revenge occasioned by Dominican friar Joseph Delgado of Bacalar’s having whipped a Ma king, go on killing spree, which results in 4 Bacalar vecinos and 3 Franciscans dead"	"Has, Paliac, Misit"	Regidor of Bacalar-at-Chunhuhub Francisco de Hariza Arruyo / Diego Martín / Francisco Nuñez / Pablo Xul / Alcalde of Yaxal Agustín Cholat	10 t 14 Ma									"MEXICO,360 [Expediente sobre la muerte de tres religiosos, 1684–87]
MEXICO,312 f 4v–12r, 40v –57r [Expediente sobre misiones a 1696 inc Auto de ruego a 9 ene 1696]
PATRONATO,237,R.8 f 16–22"	Jones 1 p248	"Has = hamlet c 30 [Sp] leagues from Paliac /via Jones 1 p250
Misit = [presumably] c 8 leagues from Paliac /via Jones 1 p249

Killed = Friar Joseph Delgado, Friar Marcos de Muros /via Jones 1"	
E 		1			17 Aug 1686	28 Apr 1687	Castillo y Toledo entrada	"Captain Juan del Castillo y Toledo charged with punishing guilty parties in Paliac murders, but Capt Castillo y Toledo rather focusses efforts on reducing Ma just north of Hondo R"	"Oxkutzcab, Holpat, Chanchanha [Sacalum?], Ixpimienta or Tzucpimienta"	Gov of Yuc Bruno Tello y Guzmán / Capt Juan del Castillo y Toledo / Capt Juan Castillo del Arrúe / 129 Sp 141 Ma / Franciscan friar Francisco Centurion / Fray Sebastian Méndez										"MEXICO,924 [Méritos y servicios de Juan del Castillo y Toledo y Juan Castillo del Arrúe a 1717]"	Jones 1 p250	Holpat = 130 leagues [S or SE] fm Oxkutzcab /Jones 1 p252	
		1			16 Dec 1689	16 Dec 1689	Bill of Rights																
E 			1	Hos 1	16 Nov 1694	28 Feb 1695	Milicias Campaign	"Sp surprise Fleet, after which one Yucatan militia campaign against Settlement"	Old	Milicias Provinciales de Yucatan / Gov Roque Soberanis y Centeno					Eng loggers completely dislodged					AGN Reales cédulas vol 26 exp 27 ff 52—55v —Madrid a 16 nov 1694	"Molina v 2 356
Barke 2012 p107 n367"	"Upper End inferred /via Barke 2012 p107 n367, though post-dates AGN item cited therein
Possibly 1 Frig 2 Brigs 27 Eng 5 Neg seized /v Barke 12 108, but cites AGI item referring only to Términos = MEXICO,1080,L.47 ff 79r–81r / Not included in loss tallies"	
E 		1			1 Apr 1695	30 Sep 1695	Hariza y Arruyo visita	"Alcalde of Bacalar-at-Chunhuhub Captain Francisco de Hariza y Arruyo carries out a visita and reaches Tipuj, at which point he sends an embassy to Tah Itza, which was delayed by a military campaign then underway by Capt Juan Díaz de Velasco, under Audiencia of Guatemala authority, but which ultimately proved fruitful"	"Bacalar-at-Chunhuhub, xxx, Zaczuz, Tipuj, Tah Itza"	Capt Francisco de Hariza y Arruyo / Mateo Uicab	Can Ek									"PATRONATO,237,R.10 [Francisco Harizo to Gov a 7 jul 1695 / Auto by Gov a 7 sep 1695 / Gil de Azamar a Hariza / Gov a Barrios Leal a 1 dic 1695]"	"Jones 1 p259
Molina v 2 350"		
E 		1			15 Aug 1695	30 Sep 1695	Tipuj embassy to Mérida	"On Captain Francico de Hariza y Arruyo’s urging or orders, Tipuj sends embassy to Merida, to render obedience, confirm local elections, and request priests"	"Tipuj, xxx, Merida"	Capt Francisco de Hariza y Arruyo / Pablo Gil de Azamar	7 Tipuj residents									"PATRONATO,237,R.10 [Gov a Barrios Leal a 1 dic 1695 / Auto by Gov a 7 sep 1695]"	Jones 1 p259		
E 		1			1 Nov 1695	26 Dec 1695	False Itza embassy to Merida	"A Tipujan embassy from Yalain, pretending to represent Can Ek of Tah Itza, is sent to Merida, via and with help of Tipuj and Capt Hariza y Arruyo, which is well received and reciprocated by a return misión to Tah Itza via Tipuj, headed by Br. Gaspar de Güemes"	"Yalain, Tipuj, Bacalar [original site], Merida"	Capt Francisco de Hariza y Arruyo / Mateo Uicab / Gov of Yuc Martín de Ursúa y Arismendi / [later] 10 secular priests inc Br. Gaspar de Güemes w 25 t 30 soldiers	4 Tipujan residents of Yalain / 2 Tipuj translators									"PATRONATO,237,R.10 [Gov a Barrios Leal a 1 dic 1695 / Gil de Azamar a Hariza]
PATRONATO,237,R.3 [Recibimiento a 26 dic 1695]
PATRONATO,237,R.1 [Gov to Crown a 10 mar, 12 may 1696]
Villagutierre, Historia de la conquista, lib 8 cap 4 
Avedaño, Relation of Two Trips, p54
GUATEMALA,151, pieza 3 f 235–37 [Petición de Gil de Azamar a sep 1696]
ESCRIBANIA,339B, pieza 18 [Declaración del bachiller de Güemes a 29 nov 1703]"	Jones 1 p262	"The 4 residents of Yalain claimed to be Tah Itza representatives, but were later identified as Tipujans Ah Chan, Ah Chan Tan, Ah Tek, Ah Ku, at least 3 of which had previously been part of the Tipuj embassy to Merida, though they were close to residents of Yalain, whose priest-ruler, Chomax Zulu, was  ""a great comrade and confidant of King Canek [of Tah Itza] ..."" /via Jones 1 p264 /Avedaño / It would thus appear that Ursúa and Hariza, once having seen the symbolic and political potential of Ah Chan's connections with both Tipu and Tah Itza, and having realized the possibility of establishing Yalain as a gateway tot he Itzas, decided to recognize Chan as an emissary of Can Ek and to establish Yalain as a legitimate Spanish Indian town. They must have sent Chan and his companions back to Tipu in September with instructions to return in December as a ""full-dress"" ambassadorial party. /Jones 1 p264"	
E 		1			13 Mar 1697	13 Mar 1697	Fall of Nojpetén	One Yuc military campaign to conquer last non-subjugated Maya city or town in Yuc	"Merida, Campeche, Lake Peten Itza"	Gov of Yuc Martín de Ursúa y Arismendi / Pedro de Zubiaur / 130 men	Kan Ek’ / Aj Kowoj / AjChan / Chamach Xulu									Villagutierre Sotomayor			
E 		1			17 Aug 1699	17 Aug 1699	Mos raid	"Mos raid a Sp settlement, possibly marking first instance of Mos hostilities"	xxx											"GUATEMALA,299 [Betancourt a Berrera a 17 ago 1699]"	Sorsby 11	"Later on c 1709 or 1710 [?], Pres of Guat Toribio de Cosio, and Obispo of Nicaragua Francisco Benito Garret, informed re. Mos–Jam alliance, inc raids on Lemoa [near Golfo Dulce], San Antonio [Sp Hon?], and river towns on Río San Juan [near Verapaz] cf Bib Real, DIG/II/2822 ff 312r–347r /v Barke 16 174 n603"	
E 			1	Hos 1	1 Jan 1700	30 Jun 1703	Vecinos Campaigns	Three Yucatan para-military campaigns over land against Settlement	"Old, New, Hondo, Zacatan"	Gov. Don Martín de Ursúa y Arizmendi / Capt. José de Aguilar y Galeano / Sp vecinos / Ma allies			bloody battles	some t sev Eng held	dislodged Eng fm Hon	1 Baluarte 30 PA	houses or huts burnt		Flying Post 944 p1	"MEXICO,889 — a 8 junio 1702
MEXICO,1078,L.41 ff 231v—234v, 235v–238v, 238v–240v
ESCRIBANIA,339B, pieza 28 [Relación del Bachiller a 10 jul 1703]
MEXICO,1079,L.43 ff 108r–109r, 315r–317v
MEXICO,1078,L.42 ff 175v–177r"	"Seville 1944 p69 n1
Molina v 3 p9—10
Jones 89 p334 no 8
Barke 16 145, 171"	"Upper End inferred from date of one of AGI items cited

Desde que en propiedad entré a gobernar, han hecho los vecinos tres entradas por tierras de Zacatán, sin costo alguno de la Real Hacienda, como lo he representado a V.M., y que con muerte de alguna gente nuestra se logró el desalojo de ingleses que ocupaban aquel territorio al corte y comercio de palo de tinte /via Calderon 93 no 1 /MEXICO,889 -- a 8 jun 1702

Loss figures mentioned in 1705, but not known whether for offensive in Terminos or Hon /MEXICO,1079,L.43 282r–285v, 348v–350v /v Barke 16 173 / Loss tally excluded here "	
		1			1 Jan 1701	30 Dec 1701	Act of Settlement																
E 				xxx	2 Nov 1705			Sp cruise of Hon	xxx	Capt Archibaldo Magdonel de Narión / alférez Francisco Joseph Jiménez 2 Goletas 30 men										"MEXICO,1079,L.43 ff 457r–459r
MEXICO,1079,L.45 ff 106r–109r, 138v–139r, 326v–327v"	Barke 16 173		
E 		1			1 Jan 1707	31 Dec 1707	Aguilar reduction	"Capt Joseph de Aguilar reduces Tipuj to Lake Peten Itza, thereby likely marking the last Sp reduction in Hon"	"Negroman, Lake Peten Itza"	Gov of Yuc Martín de Ursúa y Arismendi / Capt Joseph de Aguilar										"MEXICO,3159 [Gov of Peten, report of 1707]
MEXICO,702 [5 feb 1716]
ESCRIBANIA,339B, pieza 27 [Gov to Crown a 12 sep 1707, 24 ene 1708]"	"Jones 1 p270
Gerhard 74"	"Tipuans who visited Ursúa just following the Itza conquest informed him that Tipu constituted two towns [ie Tipuj, Baltok?] of about 400 persons in all—not including a small population of Muzules in the forest toward the east. /via Jones 1 p333 no 78 /PATRONATO,237,R.1,N.11"	
E 			1	Hos 1	1 Jan 1707	12 Sep 1707	Sacking of Tipuj	Loggers sack or assault Tipuj	Negroman					some Ma fm Tipuj captured as slaves						"ESCRIBANIA,339B — a 12 sep 1707 w Real Cédula a 24 enero 1698 [No 27 ff 23r—29v]"	"Jones 98 p408 n74
Offen 49"	"Tipuj location /via Jones 98 xv—xvii, p285—6

[T]he Mosquito ... captures Mayan Indians from around the Yucatán Peninsula [1702-1721], some of which were seen later in Virginia and Jamaica /Offen 49, citing 41 CSPC 481, and transcriptions in Feldman 2000 Lost Shore, Forgotten Peoples p218-220 / though Mosquito hostilities in Peten = GUATEMALA,299 [Expediente sobre hostilidades y exterminio de los indios zambos, mosquitos e ingleses en Roatan a 1713—1755] / Mosquito hostilities in Hon = MEXICO,3017 [Gov to Crown a 1 ago 1729] / MEXICO,1017 [Papeles tocantes al exterminio de los ingleses del Río Walis a 1760] /via Jones 1 p335 no 13"	
E 			1	Hos 1	1 Jan 1709	31 Dec 1710	Guatemala Campaigns	Two Guatemala military campaigns at least one Log work in Hon	Mopan	Capt. José de Aguilar y Galeano Sp soldiers				"19 English men, 1 Eng woman, 10 slaves, 6 Natives / 18 Eng later released / later 14 Eng captured"		Flats burnt	Ranchos burnt			"GUATEMALA,186 — a 5 jul 1716
MEXICO,1079,L.43 porción 1 ff 102r—105r"	"Jones 98 p411 n91
Barke 2012 p119 n407—8"	"Peten under Audiencia de Guatemala /via Jones 98 p411 n90
Log work location suggested /via Jones 98 p411"	
E 				Hos 1	1 Jan 1709	31 Dec 1710		Loggers trade arms for slaves with Maya	"Peten, Mopan or Macal"					Ma captives traded						"GUATEMALA,186 — a 5 jul 1716
GUATEMALA,299 -- Real cédula a 30 abril 1714, Consulta a 5 jun 1713
MEXICO,3017 -- a 1 ago 1729
MEXICO,1017"	"Jones 98 p411 n91 
Jones 89 p355 no 13"	"Lower Start, Upper End inferred to match Guatemala Campaigns
AGI items 299, 3017, 1017 regard Miskito activities near Hon /via Jones 89 p355 no 13"	
E 		1			17 Apr 1713	30 Aug 1713	Bu Capture of Cozumel	"Buccaneers raid and burn Cozumel, after which they occupy it as base for further raids"	Cozumel												Molina v 3 123	Raids eg Chubelna in 5 Ag 1713 /v Molina	
E 		1			9 Dec 1713	9 Dec 1713	Peace of Utrecht													xxx			
E 		1			1 Jan 1715	30 Dec 1715	Logwood introduced to Jamaica	"Logwood, likely endemic to upper mainland Yucatan, is likely first cultivated outside of this area in Jamaica"	"Terminos, Jamaica"		Henry Barham									"Sloane 1725 vii
Gentleman's Magazine [London], Mar 1752, v 22, 141"	"McJunkin 238
Finamore 42"	"Logwood likely endemic to upper Yucatan mainland, and absent in its offshore islands eg Cozumel /McJunkin 230, 236 [though check presence of other dyewoods in Hon, WI etc esp Tortuga, Roatan]

By 1756 logwood was growing in many parts of the island [Jam], especially in low swampy grounds /via McJunkin 238 /P. Browne, Civil and Natural History of Jamaica, London 1756 p221 /E. Burke & W. Burke, An Account of, London 1757 p69 /Long 1774 III p754

Logwood introduced to Bahamas c 1721, probably fm Belize /via McJunkin 239 /M. Catesby, Natural History of, London 1743 p66

Possible pre-1715 exotic cultivation of logwood in Antigua [early 1600s, though no documentary evidence of, and only noted widespread range in 1850] /via McJunkin 254 /via D. R. Harris, ""The invasion of oceanic islands by alien plants,” 1962 p74, D. R. Harris, “Plants, animals, and man in the Outer Leeward Islands,” 1965 p82"	
E 		1			19 Sep 1715	19 Sep 1715	Famine among Eng loggers in W Yuc	Exodus of English loggers from W Yucatan on account of famine	Terminos										Boston News-Letter 596				
E 		1			7 Dec 1716	10 Dec 1716	Capture of Terminos	Spanish rout English loggers in W Yucatan	Terminos	Alonso Felipe de Andrade 3 Frigs 200 men										484 X CSPC 29	Molina v 3 133	"Sargento mayor Alonso Felipe de Andrade

[D]e órden de la corona de España, el virey de México dispuso en Veracruz una expedicion, cuyas fuerzas de desembarco se pusieron á las órdenes del sargento mayor D. Alonso Felipe de Andrade, que se unieron en Campeche á las que en esta ciudad se organizaron con tal objeto. Reunidas las fuerzas se dirigieron á la Laguna, en donde alcanzaron una espléndida victoria el 16 de Julio de 1717, dia de la Vírgen del Cármen, de donde tomó su nombre la isla y la ciudad. /v Peniche 221

And possibly establishment of continuous settlement or retreat at St. George’s cf MEXICO,1017 [Cortaire a Rey, Mérida 4 may 1725] /v Calderon 104 n57"	
E 				xxx	1 Jul 1717	16 Jul 1717	Siege of Terminos	"Loggers recently routed from Términos, with Baymen, attempt to oust recently established Sp and retake the lagoon, but are forced to retreat, during which they [raid and] burn Homhom town or hamlet"	"Old, Terminos, Homhom [Catoche]"	Alonso Felipe de Andrade 42 men inc Juan Muñoz	3 Balandras 335 men		some to many killed				1 Cannon seized / Homhom town burnt			Lara xxx	"Peniche 221
Fenix 43, 64, 72 xxx
Molina v 3 136"	"Una granada fué é caer en un almacen de paja que comenzó á incendiarse, cuyo incidente, unida á la intempestiva carga de aquellos pocos valietes [42 Sp + Andrade], dió á Andrade un nuevo triunfo que aseguró la posesion de la isla. El animoso sargento mayor murió en este combate; pero su vida costó muy cara á los piratas que fueron perseguidos hasta la orilla del mar, donde se embarcaron los pocos que quedaron para irse á unir á sus compañeros de Belice. /v Peniche 222 /Lara xxx"	
		1			1 Apr 1718	30 May 1718	Baldwin est press at Jamaica	"James Baldwin establishes printing press on Church St., Kingston"	Kingston												Cave 75 p13		
E 				Hos 2	2 Apr 1718	2 Apr 1718		Blackbeard captures sloop Adventure	Turneffe		Blackbeard			impressed Harriot and his men		took sloop Adventure				Johnson 72			
E 				Hos 2	9 Apr 1718	9 Apr 1718		Blackbeard assaults Fleet	Turneffe		Blackbeard 1 Ship 4 Sloops	Capt Wyer				"took Caesar 400 t ship, 4 sloops, plundered all, returned 2 sloops"			St. James’s Evening Post 496 p1	Johnson 72			
E 		1			1 Jan 1721	31 Dec 1721	Capture of Cape Catoche	Spanish rout English loggers in N Yucatan	Cape Catoche	Juan del Castillo y Arrue										"MEXICO,1017 [Cortaire a Rey, Mérida 4 may 1725]"	"Calderon 104 n57
Molina v 3 162"	"Cortaire al Rey en Mérida a 4 mayo 1725. [E]l año de 1721 lo tuvieron [cortes de palo de tinta] en el Cabo de Catoche, cien leguas a barlovento del puerto de Campeche, de donde con armamentos particularer que hice, fueron expelidos, quemando y arruinando sus rancherías, por lo que pasaron al mencionado río de Valis que dista de dicho Cabo de Catoche más de 100 leguas a unirse con los otros cortadores de dicho palo que allí se mantienen y tienen este corte en aque paraje, va más de 40 años que aunque eran pocos de antiguo, por haberse pasado a otro río o parajes, que por otro nombre llaman las Cosinas, los que se hallaban en la Laguna de Términos, cuando de ella se expelieron y formó Presidio, concurren hoy todos a dicho Valis, ... /v Calderon 104 /MEXICO,1017"	
E 		1			1 Jan 1722	31 Dec 1722	Magistracy and Public Meeting	Magistracy and Public Meeting established	Old		xxx									"MEXICO,1017 — a 26 abril 1724"	Calderon 100 no 47	"Compare pirate ship articles in Boston News-Letter, 8 Aug 1723 / esp wrt Uring 355 ""the Wood-Cutters are generally a rude drunken Crew, some of which have been Pirates, and most of them Sailors” /v Finamore 69

De facto capital possibly = Barcadares /v Finamore 136 /Uring 358 /Atkins 227 /BL Add MS 39946 / Barcadares = present-day Grace Bank /Finamore 143 / though Barcadares occupation declined or ceased by mid-18th century given ""preponderance of Rhenish-type stonewares and tin-oxide glazed earthenwares of probable British manufacture, along with the near complete absence of creamwares, pearlwares and whitewares” /Finamore 148

“King” or Chief Magistrate by 1722 /via Atkins 228
Declaración del llamado Juan de Oces [uno de seis prisioneros hechos en el Cayo de la Aguada] : ""...y [dijo Oces] que [los ingleses en Honduras] tienen un hombre que le llaman el Gobernador, y no gobierna nada."" /via Calderon 100 no 47 /MEXICO,1017 -- a 26 abr 1724"	
E 				Hos 2	10 Jan 1722	10 Jan 1722		Lowther assaults ship Greyhound	xxx		George Lowther 1 Ship 1 Sloop 80 t 90 men inc John Wakers	Capt Benjamin Edwards of Boston / Capt Ayre of Conn. / Capt Hamilton of Jam / Christopher Atwel of Eng / Charles Harris of Lon / Henry Smith of Bos / Joseph Willis of Lon / David Lindsey of Scotland		Greyhound men barbarously used / 5 mates tradesmen impressed		"burnt 8 w cargo in Greyhound, 1 sloop burnt, 1 taken, 1 plundered, 1 of 80 to 100 t taken, 2 brigs taken"			"Compleat Set of St. James's Journals 4 p5
Evening Post [1709] 2017 p1
Weekly Journal or British Gazetteer p4 [7 Jul 1722]
Weekly Journal or Saturday's Post 263 p2"	Johnson 358		"London, July 3 [1722]. Account from Boston Gazette of May 7 [1722], viz., ... Pyrates went afterwards to Port Maho in Gulph of Montick to Careen /EP 2017

Charles Harris impressed by Capt Lowther Apr 1722 to 10 Jun 1723, when Harris was released by HMS or MW Greyhound /WJSP 263"	
